gene,fg_score,fg_rank,between_variance,within_variance,permutation_p_value,bh_fdr,bh_fdr_005,bh_fdr_001,in_locked_top200
ABHD11,4.248102556720149,7793,0.03904631726901094,0.009191462368585564,0.001998001998001998,0.0055553326437453214,True,True,False
ABHD12,4.5609191312019055,36,0.0846873313134427,0.018568030536848034,0.000999000999000999,0.6012876012876013,False,False,False
ABHD12B,2.926260689265689,12179,0.14619544126429418,0.04995980451706554,0.013986013986013986,0.024882909191965764,True,False,False
ABHD13,3.9043000195510804,35,0.18891267819422713,0.048385789566691206,0.000999000999000999,0.6184672470386756,False,False,False
ABHD14B,6.006560915148281,34,0.1317004813555515,0.02192609434090641,0.000999000999000999,0.636657460186872,False,False,False
ABHD15,15.459231209517794,33,0.12640825511441228,0.008176868487759885,0.000999000999000999,0.6559501104955651,False,False,False
ABHD16A,5.618804455025376,64,0.035980366997381795,0.006403552765954861,0.000999000999000999,0.3382242757242757,False,False,False
ABHD16B,3.007864391388825,10819,0.004700213776983838,0.001562631517496606,0.00999000999000999,0.02000772127401206,True,False,False
ABHD17A,3.0415442387443656,12178,0.09686211445966762,0.031846350551262274,0.013986013986013986,0.024884952459266797,True,False,False
ABHD17B,4.953175115885392,63,0.13795092706887394,0.0278509994719748,0.000999000999000999,0.3435929150214864,False,False,False
ABHD17C,6.039223646931021,62,0.07326720140284046,0.012131880734013962,0.000999000999000999,0.3491347362315104,False,False,False
ABHD18,3.7121911276170314,8626,0.1867580616993094,0.05030937744234192,0.002997002997002997,0.007528293640048799,True,True,False
ABHD2,18.28691544260752,61,0.1382219376366781,0.007558505708703311,0.000999000999000999,0.3548582564976007,False,False,False
ABHD3,1.2582005990176846,19529,0.08769677397072052,0.06970014277308569,0.28771228771228774,0.31922524707613553,False,False,False
ABHD4,6.240437116463438,7762,0.14603553456919027,0.023401481248733404,0.001998001998001998,0.005577519620292101,True,True,False
ABHD5,1.1623731086797113,19917,0.03792806920390635,0.032629847763130104,0.34965034965034963,0.3803898065081978,False,False,False
ABHD6,3.3361725176186443,9458,0.04909469513659592,0.014715864217332038,0.003996003996003996,0.009154727699874665,True,True,False
ABHD8,1.4004600853235274,18781,0.06542568373201688,0.046717268427041034,0.2007992007992008,0.23166589015052885,False,False,False
ABI1,5.69791897958924,77,0.12630198356307906,0.022166325466599437,0.000999000999000999,0.28112147592667075,False,False,False
ABI2,2.8061637429973594,10035,0.0707532856733776,0.025213517132883414,0.006993006993006993,0.015099598956101197,True,False,False
ABI3,15.201157164616019,76,0.6603294809858912,0.04343941200156649,0.000999000999000999,0.28482044271517953,False,False,False
ABI3BP,2.787703662310236,9455,0.27934983607562897,0.10020785637132197,0.003996003996003996,0.009157632425744536,True,True,False
ABITRAM,1.960477258080979,15715,0.08792860026170353,0.04485059966622627,0.05194805194805195,0.07162649631628314,False,False,False
ABL1,5.319836840274869,75,0.21290543045260743,0.04002103516453683,0.000999000999000999,0.28861804861804863,False,False,False
ABL2,4.6552050490440635,74,0.0749196639622275,0.016093730914293794,0.000999000999000999,0.29251829251829253,False,False,False
ABLIM1,1.650806387287536,17662,0.017436812426814836,0.010562592956404547,0.11888111888111888,0.14584509590737652,False,False,False
ABLIM2,1.6018539812499122,18138,0.05944726149392609,0.03711152587640986,0.14785214785214784,0.17662698972655969,False,False,False
ABLIM3,9.978423110966178,73,0.14210313208315778,0.014241030944333979,0.000999000999000999,0.2965253924158034,False,False,False
ABO,14.200112242392125,72,1.7065380666827896,0.1201777771577802,0.000999000999000999,0.30064380064380064,False,False,False
ABR,1.9172330874181354,15714,0.06583687608242594,0.03433951632806163,0.05194805194805195,0.07163105444892386,False,False,False
ABRA,2.130081431051622,15386,0.0015646117873426497,0.0007345214430398091,0.04395604395604396,0.06190300015855717,False,False,False
ABRACL,1.8802071785934575,16509,0.08692598000461374,0.0462321185623647,0.07392607392607392,0.09702769215762129,False,False,False
ABRAXAS1,0.7686812091108391,20953,0.016234076211630012,0.02111937736008461,0.6153846153846154,0.636383994948401,False,False,False
ABRAXAS2,3.285957097380452,9746,0.10707973890887104,0.032587067595819634,0.005994005994005994,0.013326300213228183,True,False,False
ABT1,10.924782366448557,68,0.12448487254915429,0.011394713333936948,0.000999000999000999,0.318328730093436,False,False,False
ABTB1,2.4478989799770527,13550,0.13569987569671046,0.05543523336857338,0.02097902097902098,0.03354785435966248,True,False,False
ABTB2,9.428904079586172,67,0.517173655584719,0.05484980618430223,0.000999000999000999,0.3230799051694574,False,False,False
ACAA1,9.758753290765833,66,0.10523761574952555,0.010783910098595592,0.000999000999000999,0.32797505524778253,False,False,False
ACAA2,1.5823244914745034,18146,0.03202423142948399,0.020238715749382744,0.14885114885114886,0.17774201991109298,False,False,False
ACACA,13.997001594202018,65,0.10587901393698443,0.007564396792726431,0.000999000999000999,0.3330208253285176,False,False,False
ACACB,9.248565067294635,96,0.4044000055963465,0.04372569259860219,0.000999000999000999,0.22548285048285047,False,False,False
ACAD10,6.8729846639042,95,0.18951027189613964,0.027573203263724685,0.000999000999000999,0.22785635417214364,False,False,False
ACAD11,1.1407270902455962,19806,0.027201334125633483,0.02384560071463385,0.32867132867132864,0.35957034987631775,False,False,False
ACAD8,1.9679633862836694,16186,0.01877193949309026,0.00953875460503641,0.06393606393606394,0.08559042588450719,False,False,False
ACAD9,8.551121792445104,94,0.022698711959697353,0.002654461835467437,0.000999000999000999,0.2302803579399324,False,False,False
ACADL,2.1190454915380155,14880,0.043447853213089166,0.020503491876948596,0.03596403596403597,0.05237021043472657,False,False,False
ACADM,2.7990291058308046,13678,0.14612861761439083,0.052206884637137796,0.02197802197802198,0.03481647757126628,True,False,False
ACADS,8.404176592628696,85,0.17603188716869592,0.02094575252991798,0.000999000999000999,0.2546629840747488,False,False,False
ACADSB,1.1958641466508901,19641,0.04307580383071654,0.03602063996375521,0.3046953046953047,0.3361406171853705,False,False,False
ACADVL,12.742376287709508,84,0.20552377797089513,0.016129146236669167,0.000999000999000999,0.2576946862661148,False,False,False
ACAN,7.704260898734952,83,0.589698462601266,0.07654185045258348,0.000999000999000999,0.2607994415223331,False,False,False
ACAP1,2.1955579402499605,15293,0.007337193418848073,0.003341825478052903,0.04195804195804196,0.05944856163910634,False,False,False
ACAP2,2.3858630547060553,14208,0.10103893574653189,0.04234899890360622,0.026973026973026972,0.04113538488538489,True,False,False
ACAP3,1.8389401800280354,15970,0.08917742835639451,0.04849391564527845,0.057942057942057944,0.07861543591036389,False,False,False
ACAT1,0.8370540706571492,20802,0.04625385350311872,0.05525789402859642,0.5644355644355644,0.5879333626665614,False,False,False
ACAT2,3.829893913265125,9454,0.13050034398776952,0.03407413067939892,0.003996003996003996,0.009158601077365621,True,True,False
ACBD3,2.046387856776789,15986,0.0385779950015471,0.018851741330419967,0.057942057942057944,0.07853675162570446,False,False,False
ACBD4,3.6406717368311154,82,0.047279177296117546,0.012986378423272105,0.000999000999000999,0.26397992251650787,False,False,False
ACBD5,2.0692717493152553,15666,0.07892030667273586,0.03813915983057033,0.04995004995004995,0.06908704725633105,False,False,False
ACBD6,2.6643728862736924,13156,0.02930145605649178,0.01099749571980631,0.01898101898101898,0.03126183636977191,True,False,False
ACBD7,1.654234397697054,17356,0.0812933351228988,0.04914256328711789,0.1048951048951049,0.13095570021128908,False,False,False
ACCS,5.605003880899606,81,0.15266673511242917,0.027237568841413057,0.000999000999000999,0.26723893390560055,False,False,False
ACCSL,2.771382872380994,9741,0.012289681265169224,0.0044344841969749275,0.004995004995004995,0.011110950439561465,True,False,False
ACD,3.0360783937861444,10033,0.07170522056034385,0.02361770050019686,0.006993006993006993,0.015102608942935863,True,False,False
ACE,1.7783600745827484,17224,0.11048187631607377,0.0621256966525157,0.0989010989010989,0.12441877676434107,False,False,False
ACE2,1.728091022255264,17177,0.015692973680668257,0.009081093644753603,0.0979020979020979,0.12349901946455477,False,False,False
ACER1,9.87389111868261,107,0.11887747977660136,0.012039567745765357,0.000999000999000999,0.20230237052666958,False,False,False
ACER2,2.1645234645912943,15474,0.02880039514005803,0.013305641618563593,0.04595404595404595,0.06434873127389606,False,False,False
ACER3,0.6354960854866999,21309,0.032099396603098865,0.050510759989267955,0.7592407592407593,0.7720319475915703,False,False,False
ACHE,22.09369651182637,106,0.934623691577727,0.042302720603610816,0.000999000999000999,0.20421088345616648,False,False,False
ACIN1,4.7929487704178255,105,0.06816300604869849,0.014221507757377653,0.000999000999000999,0.20615574901289185,False,False,False
ACKR1,2.6930637779764752,11061,0.11633526184751583,0.04319809871130882,0.01098901098901099,0.02152697677514602,True,False,False
ACKR2,2.7102195319152504,11348,0.07983793857214622,0.029458097593124222,0.011988011988011988,0.022890046154057434,True,False,False
ACKR3,3.5507236352816403,8612,0.20923501789608237,0.058927419839097016,0.002997002997002997,0.007540531925111582,True,True,False
ACKR4,1.5238332581878977,18281,0.0023155575402802153,0.001519550967604694,0.15884115884115885,0.18827034788962474,False,False,False
ACLY,6.8243264493515605,104,0.03150417277906333,0.004616441603374985,0.000999000999000999,0.20813801583032351,False,False,False
ACMSD,2.129957120093302,15380,0.00047688004714142277,0.00022388185333483765,0.04395604395604396,0.06192714957344347,False,False,False
ACO1,2.789842692427556,13536,0.02919341193943657,0.010464168506793941,0.02097902097902098,0.03358255219957348,True,False,False
ACO2,2.5553984034963264,12577,0.05430128300545553,0.02124962486365174,0.015984015984015984,0.027537700432667435,True,False,False
ACOD1,3.126794912912374,8599,0.0017202836146701995,0.0005501647516494085,0.002997002997002997,0.0075519317291616395,True,True,False
ACOT11,2.8849692501852826,128,0.10448345003247807,0.03621647654514005,0.000999000999000999,0.16911213786213786,False,False,False
ACOT12,5.100866403823621,113,0.008971133367370442,0.001758736976914679,0.000999000999000999,0.1915606517376429,False,False,False
ACOT13,0.6219744747037762,21294,0.022440166904338844,0.0360789093399396,0.7532467532467533,0.766476502740239,False,False,False
ACOT2,4.473031501515905,8591,0.07450811919459337,0.01665717633310377,0.001998001998001998,0.005039309427622779,True,True,False
ACOT4,2.1706111737829943,15072,0.016158039182673674,0.00744399442503622,0.03796203796203796,0.05457546699584916,False,False,False
ACOT6,3.3393263041108625,9753,0.10162685776853524,0.03043333149269209,0.005994005994005994,0.013316735556046537,True,False,False
ACOT7,2.3353865115446983,14769,0.05508345981507949,0.02358643256219736,0.03396603396603397,0.04983248858934417,True,False,False
ACOT8,3.2081322111221873,9752,0.011809159057305518,0.0036809976019824436,0.005994005994005994,0.013318101094967378,True,False,False
ACOT9,5.537878648022725,144,0.11882020823761597,0.021455896817322583,0.000999000999000999,0.15032190032190032,False,False,False
ACOX1,1.2921967980878044,19208,0.02175514545141335,0.016835773437636325,0.24475524475524477,0.2761014495708374,False,False,False
ACOX2,6.182828250191711,143,0.11509754180224485,0.018615668318199444,0.000999000999000999,0.15137310242205346,False,False,False
ACOX3,1.4273384306125956,18655,0.023214434277628346,0.01626413155167461,0.18981018981018982,0.22046674847532527,False,False,False
ACP1,2.6324434041308495,14115,0.16196510177497467,0.06152651760580449,0.025974025974025976,0.039872844123641143,True,False,False
ACP2,2.89618678845205,9068,0.05143077136251257,0.01775808887938934,0.003996003996003996,0.009548457717844572,True,True,False
ACP4,2.4247810488841592,14178,0.00171608929117936,0.0007077195873658669,0.026973026973026972,0.04122242547972552,True,False,False
ACP5,2.9655643984775764,12345,0.022351461243467825,0.007536990799895741,0.014985014985014986,0.026301766277464944,True,False,False
ACP6,14.076471401887124,134,0.1551745916719473,0.01102367535705221,0.000999000999000999,0.1615399525847287,False,False,False
ACP7,10.478558355686376,133,0.8167742042350268,0.07794718240092696,0.000999000999000999,0.1627545386943883,False,False,False
ACPP,0.9954684639684396,20109,0.001986977572031401,0.0019960126204558062,0.3876123876123876,0.41766299740341206,False,False,False
ACR,2.4815716431361814,13202,0.02910634209064142,0.011728985280530027,0.01898101898101898,0.031152910110643785,True,False,False
ACRBP,6.911389102479461,11843,0.030927668795783125,0.004474874619748557,0.013986013986013986,0.025588866929743395,True,False,False
ACRV1,2.2577823524738903,15087,0.00013747068408069915,6.087748276824389e-05,0.03796203796203796,0.0545212062412301,False,False,False
ACSBG1,6.265804202013208,132,0.14601580239741432,0.023303591212195447,0.000999000999000999,0.16398752762389127,False,False,False
ACSBG2,9.087081942946437,131,0.7541044745946917,0.08298641835283792,0.000999000999000999,0.1652393408118599,False,False,False
ACSF2,9.50237709807401,130,0.1824530319974051,0.01920076788055639,0.000999000999000999,0.1665104126642588,False,False,False
ACSF3,3.3405029455935353,9064,0.06566734237285156,0.019657910810838824,0.003996003996003996,0.009552671512071335,True,True,False
ACSL1,12.495367202476656,129,0.43673307146865903,0.034951589612222354,0.000999000999000999,0.167801191057005,False,False,False
ACSL3,3.622447857462486,7787,0.2043477594231784,0.056411501625269714,0.001998001998001998,0.005559613110659727,True,True,False
ACSL4,4.054990290272341,160,0.23076562797601785,0.056909035757670395,0.000999000999000999,0.1352897102897103,False,False,False
ACSL5,4.03754218519989,9719,0.05103661959058798,0.012640506742504639,0.004995004995004995,0.011136101268830974,True,False,False
ACSL6,6.959417625211758,159,0.17543089218726735,0.025207687200371618,0.000999000999000999,0.13614058897077766,False,False,False
ACSM3,1.885995339627361,16463,0.04163126072020143,0.022073883739539685,0.07192807192807193,0.09466910420564069,False,False,False
ACSM4,2.200005842601456,15235,0.009432653483996134,0.00428754837886423,0.04095904095904096,0.05825405313426318,False,False,False
ACSM5,11.945005386843146,145,0.3107248137199317,0.026012938814755686,0.000999000999000999,0.14928519756105962,False,False,False
ACSS1,7.360261505632118,176,0.14193194226426792,0.01928353612885163,0.000999000999000999,0.12299064571791844,False,False,False
ACSS2,9.228036741445015,175,0.14067260614695157,0.015244034869821756,0.000999000999000999,0.12369344940773512,False,False,False
ACSS3,1.6849048705571092,17587,0.0675572809094745,0.040095595449307575,0.11488511488511488,0.1415437919674003,False,False,False
ACTA1,23.88391795441115,174,0.5039699786231847,0.02110079848482005,0.000999000999000999,0.12440433130088302,False,False,False
ACTA2,2.637662642690696,12846,0.2346515665932358,0.08896192273369725,0.016983016983016984,0.028646116455551304,True,False,False
ACTB,3.080675584422746,10002,0.07742094375959516,0.02513114764317073,0.005994005994005994,0.01298521514478323,True,False,False
ACTBL2,3.033331312208457,10402,0.0005261919900303044,0.00017346000240709065,0.007992007992007992,0.016647839758779964,True,False,False
ACTC1,9.21095324117565,173,0.14293467574877228,0.015517892654180519,0.000999000999000999,0.12512343148181299,False,False,False
ACTG1,4.303896756804343,172,0.16265685396084015,0.03779291653888226,0.000999000999000999,0.12585089329275376,False,False,False
ACTG2,2.6281721751725695,13533,0.07183325107200228,0.027332008712695487,0.02097902097902098,0.03358999679106086,True,False,False
ACTL10,1.3440641573735232,19207,0.0008865826975512835,0.0006596182570943501,0.24475524475524477,0.2761158246137681,False,False,False
ACTL6A,2.554150512908462,14123,0.06364297785446539,0.024917463552486092,0.025974025974025976,0.039850258075847536,True,False,False
ACTL6B,1.5002354394438444,18509,0.03589683485148391,0.023927457587881607,0.17582417582417584,0.20583274308489072,False,False,False
ACTL7A,1.5592798034229587,17897,0.0007138121474082236,0.00045777323161837316,0.13186813186813187,0.15965349954286648,False,False,False
ACTL7B,2.1394864547505987,15529,0.10175300602097766,0.04755953672909535,0.04795204795204795,0.06690868536447775,False,False,False
ACTL8,0.42122404783069983,21561,0.00011711895024524463,0.0002780343112125393,0.922077922077922,0.9266538850509909,False,False,False
ACTN1,1.177023260570298,19854,0.09669442656276114,0.08215166006632496,0.3386613386613387,0.36960380206073773,False,False,False
ACTN2,8.490012956757646,161,0.7052806175435774,0.08307178519463604,0.000999000999000999,0.13444940153014687,False,False,False
ACTN3,2.3068287548765642,14089,0.07151987985020862,0.031003539656218656,0.025974025974025976,0.03994642592129993,True,False,False
ACTN4,1.7735364901330162,16971,0.03521494797956655,0.019855768652135546,0.0899100899100899,0.11479416817935467,False,False,False
ACTR10,2.1759709648660177,15009,0.11177282654696427,0.05136686407676257,0.03696303696303696,0.05336232160137817,False,False,False
ACTR1A,4.171896822324406,192,0.028120585762188146,0.00674046968101966,0.000999000999000999,0.11274142524142523,False,False,False
ACTR1B,11.05872777896042,191,0.16207482507815815,0.014655819162058825,0.000999000999000999,0.11333169448352694,False,False,False
ACTR2,2.715802586954057,13490,0.09073624817491725,0.03341046269443971,0.02097902097902098,0.03369706646207758,True,False,False
ACTR3,1.0105377930350923,20318,0.03470734679691802,0.03434541184976229,0.43156843156843155,0.46024336919110026,False,False,False
ACTR5,7.0553276320039116,190,0.1421679240830314,0.02015042545789973,0.000999000999000999,0.11392817708607182,False,False,False
ACTR6,2.642834233864926,11538,0.21727872647311738,0.08221427483441629,0.012987012987012988,0.024389200676252158,True,False,False
ACTR8,2.9755444181333845,12011,0.06122376120646776,0.020575640235083563,0.013986013986013986,0.025230950882437018,True,False,False
ACTRT1,3.2793451854203224,10974,0.005123130540083269,0.001562231926485889,0.00999000999000999,0.0197251263407633,True,False,False
ACTRT3,2.6956597908079716,13021,0.035698500371774806,0.013242944653812184,0.017982017982017984,0.029923536259455163,True,False,False
ACVR1,4.609361960882173,183,0.04601710506701704,0.009983390188040333,0.000999000999000999,0.11828608549920025,False,False,False
ACVR1B,2.117780391490736,15272,0.03990208478198844,0.018841454838524067,0.04195804195804196,0.05953030730401082,False,False,False
ACVR1C,5.209799474074849,182,0.5167550006660216,0.09918902851050554,0.000999000999000999,0.11893600904589915,False,False,False
ACVR2A,13.24823341728029,181,0.5688764574604123,0.04293978729541904,0.000999000999000999,0.11959311406825218,False,False,False
ACVR2B,6.027726207146224,180,0.10770252161333786,0.017867842306504927,0.000999000999000999,0.12025752025752025,False,False,False
ACVRL1,8.587818041563581,179,0.10827558684147305,0.01260803389630027,0.000999000999000999,0.1209293499796293,False,False,False
ACY3,10.279247222463985,178,0.1436450197381462,0.013974264246875619,0.000999000999000999,0.12160872835030138,False,False,False
ACYP2,2.7092562542636642,13515,0.09434856397202704,0.034824515669562246,0.02097902097902098,0.03363473374572154,True,False,False
ADA2,8.509864329779083,177,0.22006005198466344,0.025859397795091867,0.000999000999000999,0.12229578331273246,False,False,False
ADAD2,9.109206109912483,9414,0.4618039184957409,0.050696385813594966,0.003996003996003996,0.0091975158896765,True,True,False
ADAL,3.588464062338296,9429,0.13141683553859515,0.03662201916223773,0.003996003996003996,0.009182884143113223,True,True,False
ADAM10,1.3235298302183287,19206,0.05684870150321342,0.04295232866684794,0.24475524475524477,0.27613020115363135,False,False,False
ADAM11,5.7159305334297414,208,0.48219276724824134,0.0843594419611683,0.000999000999000999,0.10406900791516176,False,False,False
ADAM12,1.2992868960427004,19512,0.042178292990507994,0.032462637871669,0.2857142857142857,0.3172846014174427,False,False,False
ADAM15,11.042101610199337,207,0.2298615656237488,0.020816821228163206,0.000999000999000999,0.10457175674566979,False,False,False
ADAM17,2.814487618167761,12587,0.08162962157281842,0.02900335851577962,0.015984015984015984,0.027515822542437302,True,False,False
ADAM18,9.951844218238906,199,0.39485613536404324,0.039676669689216196,0.000999000999000999,0.10877564646408867,False,False,False
ADAM19,25.939805815678564,198,0.855350675380451,0.03297443404396655,0.000999000999000999,0.1093250184159275,False,False,True
ADAM2,5.537825196052188,197,0.006062336502295683,0.0010947043125097936,0.000999000999000999,0.10987996774798806,False,False,False
ADAM22,8.274877380467862,196,0.2594659150527515,0.03135585222282865,0.000999000999000999,0.11044057982833493,False,False,False
ADAM23,11.329050961258442,195,0.26577416128369336,0.02345951562068543,0.000999000999000999,0.11100694177617254,False,False,False
ADAM28,5.655556311590228,194,0.3421699013463753,0.06050153617772059,0.000999000999000999,0.11157914250697755,False,False,False
ADAM32,10.104703052564489,193,0.38522206667887315,0.03812303673130469,0.000999000999000999,0.11215727277903444,False,False,False
ADAM33,5.347319050762704,224,0.3203399235995229,0.05990663117074366,0.000999000999000999,0.09663550734979307,False,False,False
ADAM5,11.70577599776046,223,0.2522795352758721,0.021551703899543098,0.000999000999000999,0.09706885043207913,False,False,False
ADAM8,2.4967624761061993,14289,0.20581124592054573,0.08243123762172676,0.027972027972027972,0.04241709721449381,True,False,False
ADAM9,3.9778058520073643,7815,0.14851977544918785,0.03733710019964402,0.001998001998001998,0.005539693831440472,True,True,False
ADAMDEC1,2.9420320324793283,11973,0.00037760638057861046,0.00012833883387057876,0.013986013986013986,0.025311029069485597,True,False,False
ADAMTS1,4.000965719867502,7816,0.21137804940431656,0.052831747181692784,0.001998001998001998,0.005538985068156,True,True,False
ADAMTS10,2.0055307171478844,16071,0.1454623132978075,0.07253057357773404,0.060939060939060936,0.08216212883003997,False,False,False
ADAMTS12,18.617372287332717,222,0.9578635842141398,0.05144997818473815,0.000999000999000999,0.0975060975060975,False,False,False
ADAMTS13,3.1915359664055147,12588,0.27450890895077584,0.08601152546138571,0.015984015984015984,0.02751363666520959,True,False,False
ADAMTS14,6.2903514012361565,210,0.19684579359480645,0.031293280475969756,0.000999000999000999,0.10307787450644593,False,False,False
ADAMTS15,5.884830790012282,209,0.34868578663748545,0.059251614911505344,0.000999000999000999,0.1035710700782471,False,False,False
ADAMTS16,14.378610784193299,240,1.5519182488384045,0.10793240935058566,0.000999000999000999,0.09019314019314019,False,False,False
ADAMTS17,9.736850666949264,239,0.5758109759959419,0.059137281480752896,0.000999000999000999,0.09057051734876002,False,False,False
ADAMTS18,19.741509610587283,238,1.156938935628358,0.058604370234827466,0.000999000999000999,0.0909510657409817,False,False,False
ADAMTS19,2.17968907341042,14133,0.05487115264440939,0.025173833973331484,0.025974025974025976,0.03982206147351552,True,False,False
ADAMTS2,4.648063676548997,237,0.44920004828956395,0.09664239413829209,0.000999000999000999,0.0913348255120407,False,False,False
ADAMTS20,10.068038864805269,236,0.03929876619958365,0.003903308881392076,0.000999000999000999,0.09172183748454935,False,False,False
ADAMTS3,11.701758391540471,235,1.822388946215236,0.15573632339863624,0.000999000999000999,0.09211214317597297,False,False,False
ADAMTS4,9.422696628610746,234,2.19081870573064,0.23250441968507707,0.000999000999000999,0.09250578481347711,False,False,False
ADAMTS5,3.574482779790248,11110,0.1338220348526961,0.037438143460778124,0.01098901098901099,0.021432033313221435,True,False,False
ADAMTS6,3.9728103975647637,233,0.2712164117075327,0.06826813888366728,0.000999000999000999,0.09290280534915728,False,False,False
ADAMTS7,7.425667391377965,232,0.33207391330202823,0.04471972976205874,0.000999000999000999,0.09330324847566226,False,False,False
ADAMTS8,7.822479773303818,231,0.5137242075392624,0.06567279739957624,0.000999000999000999,0.09370715864222358,False,False,False
ADAMTS9,2.6800986853278657,11111,0.08235948949388897,0.030730011228234603,0.01098901098901099,0.021430104410934223,True,False,False
ADAMTSL1,2.0353813790266377,15650,0.2386545285647857,0.11725296824966609,0.04995004995004995,0.06915767938132156,False,False,False
ADAMTSL2,12.527661263189163,227,1.4328287140381044,0.11437319054687922,0.000999000999000999,0.09535838610728478,False,False,False
ADAMTSL3,28.88508049695176,226,1.1576732500975944,0.04007857832935444,0.000999000999000999,0.09578032586882144,False,False,True
ADAMTSL4,4.230464060339556,225,0.27565352748438166,0.06515916014131459,0.000999000999000999,0.09620601620601621,False,False,False
ADAMTSL5,17.395003679058885,256,1.1658235318563832,0.06702058702694225,0.000999000999000999,0.08455606893106893,False,False,False
ADAP1,1.2827601060509763,19173,0.02822100820332756,0.02200021285554776,0.24075924075924077,0.27208946063585404,False,False,False
ADAP2,12.419179844434645,255,0.3841795285178815,0.030934361941641723,0.000999000999000999,0.08488766135824959,False,False,False
ADAR,2.696560775380206,12968,0.0103001908956611,0.0038197410657659133,0.017982017982017984,0.030045833253729618,True,False,False
ADARB1,7.475400456634628,254,0.11905566710924674,0.015926316328589055,0.000999000999000999,0.0852218647494238,False,False,False
ADARB2,0.8367176705491055,20771,0.08829444841668489,0.1055247703703496,0.5564435564435565,0.5804736883644978,False,False,False
ADAT1,1.912694785427626,16018,0.012972595861494593,0.0067823558852054,0.058941058941058944,0.07973123143556406,False,False,False
ADAT2,5.775885689298298,7872,0.10441752150651569,0.018078173524300526,0.001998001998001998,0.005499581719093914,True,True,False
ADCK1,2.763331882373907,7873,0.028432958671668826,0.010289365247696563,0.001998001998001998,0.005498883182104317,True,True,False
ADCK2,2.740213981658595,12935,0.03098208371962258,0.011306436842107479,0.016983016983016984,0.028449015229069348,True,False,False
ADCK5,0.4138418299088915,21554,0.006668372838264096,0.016113326923268865,0.9180819180819181,0.922937691426139,False,False,False
ADCY1,8.398863494799821,253,0.25537385528752876,0.030405753285192592,0.000999000999000999,0.08555871006463892,False,False,False
ADCY10,3.847241648438092,248,0.16221133911676722,0.04216301326177561,0.000999000999000999,0.0872836840578776,False,False,False
ADCY2,32.24501946036294,247,1.033698099294665,0.03205759506875594,0.000999000999000999,0.08763705929697832,False,False,True
ADCY3,14.795426300602339,246,0.4443918603054553,0.030035749110730293,0.000999000999000999,0.08799330750550262,False,False,False
ADCY4,5.121196675878919,245,0.07147949495891502,0.013957566613994703,0.000999000999000999,0.08835246386266794,False,False,False
ADCY5,14.719228034821656,244,1.6030780261752875,0.10891045883592296,0.000999000999000999,0.08871456412440018,False,False,False
ADCY6,1.475170978642995,18070,0.032793303870867825,0.02223016151614132,0.14285714285714285,0.17130207921574828,False,False,False
ADCY7,15.511953996144877,243,0.40516104985837154,0.02611926871621232,0.000999000999000999,0.08907964463520018,False,False,False
ADCY8,2.4755488775489476,14065,0.1329485952728857,0.05370468413010286,0.025974025974025976,0.04001458903698506,True,False,False
ADCYAP1,20.76530915757709,242,2.556957068686973,0.1231359880862101,0.000999000999000999,0.08944774234030432,False,False,False
ADCYAP1R1,3.866729667823803,241,0.06600696849758107,0.017070479578530535,0.000999000999000999,0.0898188947981479,False,False,False
ADD1,7.412059188432176,272,0.013508298229425652,0.0018224657636187972,0.000999000999000999,0.079582182523359,False,False,False
ADD2,1.8471661841580505,16379,0.0498355676851878,0.026979461642884773,0.06993006993006994,0.09251143264208776,False,False,False
ADD3,1.1096546665481934,19977,0.05819016751278007,0.052439878973560054,0.3626373626373626,0.3933336523815575,False,False,False
ADGB,11.942924609280945,10253,0.18137191459891885,0.015186547776474052,0.006993006993006993,0.014778550231588366,True,False,False
ADGRA1,9.106627361681557,271,0.6824765558833628,0.07494283423617198,0.000999000999000999,0.07987584371348208,False,False,True
ADGRA2,6.106088028982056,270,0.19649346557623146,0.032179916762207,0.000999000999000999,0.08017168017168017,False,False,False
ADGRA3,8.560161910753234,286,0.12461004190937994,0.01455696254427459,0.000999000999000999,0.07568655121102673,False,False,False
ADGRB1,1.5178559849850803,18226,0.2186530413890317,0.1440538683336424,0.15384615384615385,0.18290016797643266,False,False,False
ADGRB2,1.9790301883610968,16035,0.11967963575205354,0.060473870820971394,0.059940059940059943,0.08099664601067783,False,False,False
ADGRB3,13.652236034108117,285,0.3694431711384244,0.027060990865750093,0.000999000999000999,0.07595211805738121,False,False,False
ADGRD1,8.17059907787777,284,0.665225882478001,0.08141701660201836,0.000999000999000999,0.07621955509279453,False,False,False
ADGRD2,8.815512695929536,11728,0.39316680050899555,0.04459941536190049,0.013986013986013986,0.025839780955742755,True,False,False
ADGRE1,2.0750879331365306,15965,0.07106980763264249,0.034249048315914,0.057942057942057944,0.07864005709292274,False,False,False
ADGRE2,1.8676341125395983,16563,0.008545191456913329,0.004575399819053704,0.07492507492507493,0.09801826501699713,False,False,False
ADGRE5,7.482014899944772,283,0.15561606281505755,0.02079867389679446,0.000999000999000999,0.07648888214259239,False,False,False
ADGRF1,7.948697358439872,282,0.05421688440760807,0.0068208415134924545,0.000999000999000999,0.0767601193133108,False,False,False
ADGRF3,2.8777338511295256,9964,1.0286932085382094,0.3574664068941273,0.005994005994005994,0.013034737241882966,True,False,False
ADGRF4,9.832946901193038,281,0.2240768695473227,0.02278836380075095,0.000999000999000999,0.0770332869976998,False,False,False
