gene_symbol,fg_score,fg_rank,between_variance,within_variance,permutation_exceed_count,permutation_p_value,bh_fdr,bh_fdr_005,bh_fdr_001,in_locked_top200,in_recomputed_top200
BICD2,6.28175630139356,9715,0.11388799259688821,0.018129950337942912,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BICDL1,20.904097123465625,2562,0.6996183787641519,0.03346799269019054,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BICDL2,7.103234618172941,8933,0.21468150792204113,0.03022305307788274,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BICRA,3.562534504587021,13580,0.13978415827381493,0.03923726843023912,4,0.0009998000399920016,0.0015583129957233988,True,True,False,False
BICRAL,9.564050892877182,7010,0.2537740052854483,0.026534144630486776,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BID,5.522875310349229,10551,0.10387017675874821,0.018807254499364583,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BIK,4.387618412598996,12170,0.016561703558930906,0.003774635377404326,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BIN1,2.9212560536310206,14933,0.11516857484022304,0.03942432416511794,7,0.0015996800639872025,0.0024320704200445345,True,True,False,False
BIN2,28.608360567172436,1404,1.001644840201301,0.03501230179778508,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BIN3,3.1693126815536643,14403,0.047401079735963705,0.014956254811563714,7,0.0015996800639872025,0.0024320704200445345,True,True,False,False
BIRC2,1.6423218327293607,18323,0.10287264248791433,0.06263853041138281,626,0.125374925014997,0.14577290594682094,False,False,False,False
BIRC3,20.732523422198888,2593,2.057122942739815,0.09922201429720623,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BIRC5,4.012422365947297,12752,0.023660796075877386,0.005896875700937738,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BIRC6,1.5544673990623592,18562,0.05195816115211304,0.03342504682875931,751,0.15036992601479704,0.17283129412734047,False,False,False,False
BIRC7,4.935803221500169,11309,0.20314144081135946,0.041156703850844606,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BIVM-ERCC5,3.042363033659668,14666,0.07949415027257328,0.02612907104426628,15,0.003199360127974405,0.00468371969819265,True,True,False,False
BLCAP,8.566463926184726,7693,0.3672807664519056,0.042874245890958104,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BLK,0.6982762678175671,21061,0.00047488225624565196,0.0006800678977207349,3313,0.6626674665066986,0.6817986070402253,False,False,False,False
BLM,5.625633298477423,10413,0.3248148166943395,0.057738345747832084,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BLMH,12.541060271149783,5260,0.11340108000806105,0.009042373782249718,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BLNK,20.50216999478743,2656,0.8119717041685013,0.03960417357544303,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BLOC1S2,3.670099757783329,13366,0.10066680378030864,0.027428891235401154,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BLOC1S3,2.5400496109573867,15872,0.14365753343440477,0.05655696936555572,49,0.009998000399920015,0.013655866910329483,True,False,False,False
BLOC1S6,3.027185542821497,14702,0.07006842058920543,0.023146381127349912,18,0.003799240151969606,0.005506852338810451,True,True,False,False
BLVRA,18.499130917125637,3117,0.31690956777615686,0.017131041679988742,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BLVRB,16.214813105997955,3785,0.38814709357801475,0.02393779865932009,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BLZF1,1.1561942345105929,19764,0.07590372209937285,0.06564961861236049,1657,0.33153369326134774,0.35959713999033305,False,False,False,False
BMERB1,42.30854700148802,510,0.7669472066193673,0.01812746685691955,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BMF,18.5250489657069,3110,0.8923836989321955,0.04817172226284872,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BMP1,10.351753270431612,6467,0.5281896505669424,0.051024163081447464,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BMP10,1.9900703623593012,17331,0.0025117149526486843,0.0012621136917829148,66,0.013397320535892822,0.017935937063436866,True,False,False,False
BMP2,19.69080739451285,2817,0.4298935113961232,0.02183218320483119,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BMP2K,2.6942981571559916,15466,0.07767639143021716,0.02882990669793876,36,0.007398520295940812,0.01029615528403632,True,False,False,False
BMP3,19.02278888034315,2984,1.0999608789893944,0.05782331369393106,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BMP4,24.705596766213702,1891,2.3322716069327907,0.09440255104731313,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BMP5,17.646083138496255,3337,1.7029411561935694,0.09650532451689772,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BMP6,9.029566084275794,7362,0.7839005773681379,0.0868148568553667,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BMP7,8.84802494981299,7487,0.20318896436016243,0.022964319950771327,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BMPER,65.3388261062007,116,2.281713796762916,0.03492124483023301,0,0.0001999600079984003,0.00034656322614856324,True,True,True,True
BMPR1A,4.013697324973775,12750,0.1697339388905764,0.04228866429401529,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BMPR1B,8.343656900712409,7874,0.41281906244371513,0.04947698400348872,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BMPR2,3.635102206790869,13430,0.13019681965801494,0.03581653992115199,8,0.001799640071985603,0.002716258085802734,True,True,False,False
BMS1,5.613246100085638,10430,0.2185099778144155,0.03892755061614363,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BMT2,2.5919955383384146,15739,0.14022529050813576,0.05409934643563123,54,0.010997800439912017,0.014934842061419753,True,False,False,False
BMX,0.8163928751526938,20777,0.0041746837009667215,0.005113561943147974,2587,0.51749650069986,0.5423251198086944,False,False,False,False
BNC1,3.0777162032625207,14589,0.0035194226523560038,0.001143507601988531,21,0.004399120175964807,0.006321383113787747,True,True,False,False
BNC2,20.641874569741248,2612,1.3474576647639074,0.06527786290884591,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BNIP1,1.417704531655241,18951,0.02087686713568804,0.014725813801461122,867,0.17356528694261147,0.19763585251313812,False,False,False,False
BNIP2,7.673969519340388,8418,0.45245726286383153,0.0589599926066721,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BNIP3,5.628848141353728,10407,0.1346801022563893,0.023926750657642996,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BNIP3L,7.473734228290997,8580,0.15135983416454668,0.020252226638492,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BNIPL,3.8808948871755033,13001,0.11633452108079854,0.02997620024605133,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BOC,7.845617072377362,8258,0.48763933295445916,0.06215435318850261,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BOD1,3.3747761262965086,13960,0.058522802654284875,0.01734122997093342,13,0.0027994401119776045,0.004124729249716492,True,True,False,False
BOD1L1,6.026058610922152,9974,0.2562296321157697,0.042520258829008215,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BOK,12.534005369359086,5265,1.3756135845267243,0.10975050820941297,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BOLA3,11.44337410420723,5846,0.4287537330840534,0.037467412560835384,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BOP1,1.5839741095631195,18485,0.04622815980535258,0.02918491134830594,638,0.1277744451109778,0.1483796921949015,False,False,False,False
BORA,1.3563074632102181,19159,0.03834759130907652,0.028273513776321587,1022,0.20455908818236354,0.22995519184100924,False,False,False,False
BORCS5,11.54473814646698,5772,0.08073193520088297,0.006992953736088657,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BORCS6,1.573929838654496,18508,0.060209282645396045,0.03825409838952459,628,0.12577484503099381,0.1461908240602711,False,False,False,False
BPGM,2.2693163610584457,16570,0.060262639361766984,0.02655540571720724,104,0.020995800839832032,0.027292399819874046,True,False,False,False
BPHL,15.573909684692941,4013,0.19754993439439908,0.01268466188997276,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BPI,1.0754911686125632,20008,0.0007616182174618257,0.0007081485044016223,1399,0.27994401119776047,0.30776938630235295,False,False,False,False
BPIFA2,1.274395501887137,19416,0.0008253427549677972,0.0006476247050390729,1244,0.2489502099580084,0.2759208772056331,False,False,False,False
BPIFB3,4.258599336562574,12374,0.006317731723672292,0.0014835133898222965,1,0.0003999200159968006,0.0006602763567981313,True,True,False,False
BPIFC,0.6675350276708998,21129,0.01924847473642306,0.028835143120852728,3675,0.7350529894021196,0.7501120036907233,False,False,False,False
BPNT1,10.984221511718658,6113,0.2192879091194585,0.019963890844999197,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BPTF,3.547063617620994,13618,0.11608674615519964,0.032727552476891436,1,0.0003999200159968006,0.0006602763567981313,True,True,False,False
BRAF,4.3582348914542335,12213,0.09109810032912725,0.02090251191495124,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BRAP,3.5618265255796895,13582,0.04349574959419773,0.012211631774754534,4,0.0009998000399920016,0.0015583129957233988,True,True,False,False
BRAT1,1.8263766721509154,17809,0.07144553896320259,0.039118721668348296,293,0.05878824235152969,0.07174450212745398,False,False,False,False
BRCA1,17.691040881973972,3323,0.8547577454278424,0.04831584383417351,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BRCA2,2.862346050931944,15066,0.0708622083742185,0.024756678084987715,6,0.0013997200559888023,0.0021426445901211845,True,True,False,False
BRD1,3.2621409335034466,14203,0.08591060693862836,0.026335641552112068,5,0.0011997600479904018,0.001850936327508439,True,True,False,False
BRD2,13.904466835357518,4667,0.10105744049264785,0.007267973856502141,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BRD3,3.7871863191796526,13171,0.07437839325890466,0.01963947614891909,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BRD3OS,7.3805366745278915,8670,0.12422072082571274,0.0168308420509667,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BRD4,7.066617656973891,8962,0.2010505481262203,0.028450736578571133,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BRD7,7.137993347304374,8908,0.11888512978383835,0.016655249258364913,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BRD8,21.242852859320102,2484,0.28596937837055386,0.013461900237027674,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BRD9,4.129027415521413,12564,0.10832453599517856,0.02623486932968819,1,0.0003999200159968006,0.0006602763567981313,True,True,False,False
BRF1,1.5456975521709855,18587,0.0490482953700453,0.03173213274756098,698,0.13977204559088183,0.16132640941049525,False,False,False,False
BRF2,3.890012294331797,12984,0.04419552788934388,0.011361272316187518,1,0.0003999200159968006,0.0006602763567981313,True,True,False,False
BRI3,17.620003926866662,3344,0.547421510267278,0.031068173216042286,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BRI3BP,30.26305574455937,1248,0.28809035594395754,0.009519529546027167,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BRICD5,7.0432908430991805,8983,0.2857058165645517,0.040564240849370825,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BRINP1,22.33209946568007,2280,0.5527746078742137,0.024752459364723936,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BRINP2,33.43712935917303,989,0.8229053795859227,0.02461051714024835,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BRINP3,17.096600268520536,3491,1.1813169675582083,0.06909659102034042,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BRIP1,15.955829316103971,3871,0.39983656632572667,0.025058954871363833,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BRIX1,1.8008064385979154,17873,0.08330507208171013,0.046259860187142586,417,0.08358328334333133,0.09967981636211698,False,False,False,False
BRMS1,8.319560654416646,7891,0.15951796193913836,0.019173834457093326,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BRMS1L,2.8488546396281147,15094,0.12376158871493786,0.043442567586581785,38,0.007798440311937612,0.010819349768156242,True,False,False,False
BROX,3.292704644145674,14147,0.20487739925811072,0.062221604569158616,10,0.0021995600879824036,0.0032816957919440007,True,True,False,False
BRPF1,11.308045215899957,5914,0.19836181884435916,0.017541644199034118,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BRPF3,34.97663407400611,890,0.7615744290468851,0.021773795547883494,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BRSK2,36.018274020952525,826,0.8534290019491171,0.023694323644434516,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BRWD1,1.4953454942819933,18721,0.06642448916481258,0.04442082078379625,828,0.16576684663067387,0.1893130254990482,False,False,False,False
BRWD3,7.164876509167532,8884,0.295891096852201,0.04129743545821625,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BSCL2,12.801509543163593,5138,0.17721265024459254,0.013843095740543671,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BSDC1,14.069743313170216,4592,0.15535894638043046,0.01104204975349985,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BSG,6.0349290443547465,9964,0.11177987226808396,0.018522141867327452,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BSN,26.467014035346498,1645,1.440649560646009,0.054431878641538194,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BSND,1.317177821472402,19270,0.0007284050474524377,0.0005529943366796087,1125,0.22515496900619877,0.25121822185511405,False,False,False,False
BSPH1,1.9891461951428486,17337,0.012489654650436013,0.006278892315442471,148,0.02979404119176165,0.03792159801122483,True,False,False,False
BSPRY,46.03301913950966,380,8.655667704917327,0.18803170868186803,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BST1,12.150009726963518,5474,0.29130289798590525,0.02397551796517032,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BST2,7.097345565180656,8940,0.2962960769813755,0.04174743969936286,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BTAF1,1.898911579135459,17615,0.07427672459928769,0.03911541033626683,359,0.07198560287942411,0.08665466906618675,False,False,False,False
