route,sample_id,label,true_network,network_beam,network_top1_hit,network_top3_hit,pred_top1,pred_top2,pred_top3,true_rank,hit1,hit3,true_resolution_group,pred_group_top1,pred_group_top2,pred_group_top3,group_true_rank,group_hit1,group_hit3,pred_top1_resolution_tier,pred_top1_resolution_reasons,pred_top1_group_members,truth_resolution_tier,truth_group_members,n_candidate_regions,n_candidate_groups,route_family
top3_network_beam_local_region_candidates,xz-R-46v-8-20_BRRL200006285-1A,46v,Lateral Prefrontal Cortex,"Parietal, and Parieto-occipital region | Lateral Prefrontal Cortex | Temporal",0,1,8A,45,46d,24,0,0,Lateral Prefrontal Cortex::10o + 12l + 12r + 46d + 46v,Lateral Prefrontal Cortex::44 + 45 + 8A + 8Bd + 8Bm + 8Bs + 9d + 9m,Lateral Prefrontal Cortex::10o + 12l + 12r + 46d + 46v,"Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP",2,0,1,low_resolution,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,44 | 45 | 8A | 8Bd | 8Bm | 8Bs | 9d | 9m,low_resolution,10o | 12l | 12r | 46d | 46v,50,16,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,xz-R-45-8-20_BRRL200006286-1A,45,Lateral Prefrontal Cortex,"Parietal, and Parieto-occipital region | Temporal | Lateral Prefrontal Cortex",0,1,8A,TEa,8Bs,7,0,0,Lateral Prefrontal Cortex::44 + 45 + 8A + 8Bd + 8Bs,Lateral Prefrontal Cortex::44 + 45 + 8A + 8Bd + 8Bs,Temporal::PGa + RTL + STG + TAa + TEa,"Parietal, and Parieto-occipital region::1-2 + 7a + 7b + 7op",1,1,1,low_resolution,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,44 | 45 | 8A | 8Bd | 8Bs,low_resolution,44 | 45 | 8A | 8Bd | 8Bs,50,16,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,xz-R-14c-8-20_BRRL200006287-1A,14c,Orbitomedial Prefrontal Cortex (OMPFC),Orbitomedial Prefrontal Cortex (OMPFC) | Temporal | Operculum/Insula,1,1,Iapl,Ial,Id,5,0,0,Orbitomedial Prefrontal Cortex (OMPFC)::13a + 13b + 14c + 14r + 25 + 32,Operculum/Insula::G + Iapl + Id + Ig + Ri + SII,Operculum/Insula::Ia + Ial + Iapm + Pi,Orbitomedial Prefrontal Cortex (OMPFC)::13a + 13b + 14c + 14r + 25 + 32,3,0,1,low_resolution,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,G | Iapl | Id | Ig | Ri | SII,low_resolution,13a | 13b | 14c | 14r | 25 | 32,51,18,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,qbt-L-5-8-24_BRRL200007485-1A,5,"Parietal, and Parieto-occipital region","Parietal, and Parieto-occipital region | Temporal | Occipital/Temporal",1,1,VIP,TEa,LIPv,9,0,0,"Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP","Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP",Temporal::PGa + RT + RTL + RTM + STG + TAa + TEa,Temporal::A1 + CL + CM + IPa + ML + TPO + Tpt,1,1,1,low_resolution,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,1-2 | 5 | 7a | 7b | 7op | LIPd | LIPv | VIP,low_resolution,1-2 | 5 | 7a | 7b | 7op | LIPd | LIPv | VIP,46,17,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,qbt-L-7b-8-24_BRRL200007486-1A,7b,"Parietal, and Parieto-occipital region","Parietal, and Parieto-occipital region | Temporal | Occipital/Temporal",1,1,TEa,LIPd,7a,19,0,0,"Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP",Temporal::PGa + RT + RTL + RTM + STG + TAa + TEa,"Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP",7m,2,0,1,low_resolution,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,PGa | RT | RTL | RTM | STG | TAa | TEa,low_resolution,1-2 | 5 | 7a | 7b | 7op | LIPd | LIPv | VIP,46,18,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,qbt-L-7op-8-24_BRRL200007487-1A,7op,"Parietal, and Parieto-occipital region","Parietal, and Parieto-occipital region | Temporal | Occipital/Temporal",1,1,TEa,LIPd,VIP,25,0,0,"Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP",Temporal::PGa + TAa + TEa,"Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP",Temporal::A1 + CL + CM + ML + TPO + Tpt,2,0,1,low_resolution,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,PGa | TAa | TEa,low_resolution,1-2 | 5 | 7a | 7b | 7op | LIPd | LIPv | VIP,46,19,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,qbt-L-AI-8-24_BRRL200007488-1A,A1,Temporal,"Occipital/Temporal | Parietal, and Parieto-occipital region | Temporal",0,1,MT,MST,FST,8,0,0,Temporal::A1 + CL + CM + ML + TEa + TPO + Tpt,MT,Occipital/Temporal::FST + MST,"Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP",5,0,0,low_resolution,training_n<8;nearest_centroid_corr>=0.95,MT,low_resolution,A1 | CL | CM | ML | TEa | TPO | Tpt,46,19,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,qbt-L-CL-8-24_BRRL200007489-1A,CL,Temporal,"Occipital/Temporal | Parietal, and Parieto-occipital region | Temporal",0,1,MT,VIP,MST,9,0,0,Temporal::A1 + CL + CM + IPa + ML + TPO + Tpt,MT,"Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP",Occipital/Temporal::FST + MST,5,0,0,low_resolution,training_n<8;nearest_centroid_corr>=0.95,MT,low_resolution,A1 | CL | CM | IPa | ML | TPO | Tpt,46,17,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,qbt-L-TPO-8-24_BRRL200007490-1A,TPO,Temporal,"Temporal | Parietal, and Parieto-occipital region | Occipital/Temporal",1,1,TEa,PGa,7a,8,0,0,Temporal::A1 + CL + CM + ML + TPO + Tpt,Temporal::PGa + RT + RTL + RTM + STG + TAa + TEa,"Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP",IPa,4,0,0,low_resolution,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,PGa | RT | RTL | RTM | STG | TAa | TEa,low_resolution,A1 | CL | CM | ML | TPO | Tpt,46,18,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,qbt-L-PGa-8-24_BRRL200007491-1A,PGa,Temporal,"Temporal | Parietal, and Parieto-occipital region | Occipital/Temporal",1,1,TEa,LIPd,CL,21,0,0,Temporal::IPa + PGa + RT + RTL + RTM + STG + TAa,TEa,"Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP",Temporal::A1 + CL + CM + ML + TPO + Tpt,5,0,0,low_resolution,training_n<8;nearest_centroid_corr>=0.95,TEa,low_resolution,IPa | PGa | RT | RTL | RTM | STG | TAa,46,18,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,qbt-L-IPa-8-24_BRRL200007492-1A,IPa,Temporal,"Occipital/Temporal | Parietal, and Parieto-occipital region | Temporal",0,1,TEa,MST,MT,28,0,0,Temporal::A1 + CL + CM + IPa + ML + TPO + Tpt,TEa,Occipital/Temporal::FST + MST,MT,6,0,0,low_resolution,training_n<8;nearest_centroid_corr>=0.95,TEa,low_resolution,A1 | CL | CM | IPa | ML | TPO | Tpt,46,19,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,xz-L-5-8-25_BRRL200007494-1A,5,"Parietal, and Parieto-occipital region","Parietal, and Parieto-occipital region | Temporal | Occipital/Temporal",1,1,TEa,VIP,CL,6,0,0,"Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP",TEa,"Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP",Temporal::A1 + CL + CM + IPa + ML + TPO + Tpt,2,0,1,low_resolution,training_n<8;nearest_centroid_corr>=0.95,TEa,low_resolution,1-2 | 5 | 7a | 7b | 7op | LIPd | LIPv | VIP,46,19,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,xz-L-VIP-8-25_BRRL200007847-1A,VIP,"Parietal, and Parieto-occipital region","Parietal, and Parieto-occipital region | Occipital/Temporal | Temporal",1,1,LIPv,MST,VIP,3,0,1,"Parietal, and Parieto-occipital region::3a/b + 5 + LIPd + LIPv + VIP","Parietal, and Parieto-occipital region::3a/b + 5 + LIPd + LIPv + VIP",Occipital/Temporal::FST + MST,TEa,1,1,1,low_resolution,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,3a/b | 5 | LIPd | LIPv | VIP,low_resolution,3a/b | 5 | LIPd | LIPv | VIP,46,19,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,xz-L-LIdv-8-25_BRRL200007541-1A,LIPv,"Parietal, and Parieto-occipital region","Parietal, and Parieto-occipital region | Occipital/Temporal | Temporal",1,1,MST,VIP,LIPv,3,0,1,"Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP",Occipital/Temporal::FST + MST,"Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP",MT,2,0,1,low_resolution,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,FST | MST,low_resolution,1-2 | 5 | 7a | 7b | 7op | LIPd | LIPv | VIP,46,19,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,xz-L-7b-8-25_BRRL200007542-1A,7b,"Parietal, and Parieto-occipital region","Temporal | Parietal, and Parieto-occipital region | Orbitomedial Prefrontal Cortex (OMPFC)",0,1,PGa,IPa,7a,13,0,0,"Parietal, and Parieto-occipital region::1-2 + 3a/b + 5 + 7a + 7b + 7op + LIPv + VIP",Temporal::IPa + PGa + TEa,"Parietal, and Parieto-occipital region::1-2 + 3a/b + 5 + 7a + 7b + 7op + LIPv + VIP",Temporal::A1 + CL + CM + ML + TPO + Tpt,2,0,1,low_resolution,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,IPa | PGa | TEa,low_resolution,1-2 | 3a/b | 5 | 7a | 7b | 7op | LIPv | VIP,50,18,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,xz-L-7op-8-25_BRRL200007543-1A,7op,"Parietal, and Parieto-occipital region","Temporal | Parietal, and Parieto-occipital region | Occipital/Temporal",0,1,TEa,PGa,7a,9,0,0,"Parietal, and Parieto-occipital region::1-2 + 7a + 7b + 7op",Temporal::PGa + RT + RTL + RTM + STG + TAa + TEa,"Parietal, and Parieto-occipital region::1-2 + 7a + 7b + 7op",Temporal::A1 + CL + CM + IPa + ML + TPO + Tpt,2,0,1,low_resolution,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,PGa | RT | RTL | RTM | STG | TAa | TEa,low_resolution,1-2 | 7a | 7b | 7op,46,17,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,xz-L-CM-8-25_BRRL200007544-1A,CM,Temporal,"Occipital/Temporal | Parietal, and Parieto-occipital region | Temporal",0,1,MST,MT,A1,16,0,0,Temporal::A1 + AL + CL + CM + ML + R + TPO + Tpt,Occipital/Temporal::FST + MST,MT,Temporal::A1 + AL + CL + CM + ML + R + TPO + Tpt,3,0,1,low_resolution,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,FST | MST,low_resolution,A1 | AL | CL | CM | ML | R | TPO | Tpt,46,19,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,xz-L-AI-8-25_BRRL200007545-1A,A1,Temporal,"Parietal, and Parieto-occipital region | Occipital/Temporal | Temporal",0,1,MST,LIPv,3a/b,9,0,0,Temporal::A1 + CL + CM + IPa + ML + TEa + TPO + Tpt,Occipital/Temporal::FST + MST,"Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP",3a/b,5,0,0,low_resolution,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,FST | MST,low_resolution,A1 | CL | CM | IPa | ML | TEa | TPO | Tpt,46,17,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,xz-L-CL-8-25_BRRL200007546-1A,CL,Temporal,"Parietal, and Parieto-occipital region | Occipital/Temporal | Temporal",0,1,MST,LIPv,TEa,11,0,0,Temporal::A1 + CL + CM + IPa + ML + TPO + Tpt,Occipital/Temporal::FST + MST,"Parietal, and Parieto-occipital region::3a/b + 5 + LIPd + LIPv + VIP",Temporal::PGa + RT + RTL + RTM + STG + TAa + TEa,4,0,0,low_resolution,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,FST | MST,low_resolution,A1 | CL | CM | IPa | ML | TPO | Tpt,46,18,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,xz-L-TEa-8-25_BRRL200007547-1A,TEa,Temporal,"Occipital/Temporal | Parietal, and Parieto-occipital region | Temporal",0,1,MST,FST,MT,19,0,0,TEa,Occipital/Temporal::FST + MST,MT,"Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP",10,0,0,low_resolution,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,FST | MST,low_resolution,TEa,46,20,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,xz-L-TEo-8-25_BRRL200007548-1A,TEO,Temporal,"Occipital/Temporal | Parietal, and Parieto-occipital region | Temporal",0,1,MST,FST,MT,19,0,0,Temporal::PGa + RT + RTL + STG + TAa + TEO + TEm + TEpd,Occipital/Temporal::FST + MST,MT,Occipital/Temporal::V1 + V2 + V3d + V3v,10,0,0,low_resolution,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,FST | MST,low_resolution,PGa | RT | RTL | STG | TAa | TEO | TEm | TEpd,46,20,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,xz-L-TEpv-8-25_BRRL200007549-1A,TEpv,Temporal,"Temporal | Occipital/Temporal | Parietal, and Parieto-occipital region",1,1,TEad,PGa,TEm,7,0,0,TEpv,TEad,Temporal::PGa + RT + RTL + STG + TAa + TEO + TEm + TEpd,Temporal::TEav + TG,4,0,0,low_resolution,nearest_centroid_corr>=0.95,TEad,low_resolution,TEpv,46,20,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,xz-L-TFO-8-25_BRRL200007550-1A,TFO,Temporal,Temporal | Operculum/Insula | Orbitomedial Prefrontal Cortex (OMPFC),1,1,TEav,Pi,TG,8,0,0,Temporal::A1 + CL + CM + ML + TEa + TFO + TPO + Tpt,Temporal::IPa + PGa + TEO + TEad + TEav + TEm + TEpd + TEpv,Operculum/Insula::Ia + Ial + Iapm + Pi,TG,8,0,0,low_resolution,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,IPa | PGa | TEO | TEad | TEav | TEm | TEpd | TEpv,low_resolution,A1 | CL | CM | ML | TEa | TFO | TPO | Tpt,51,15,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,xz-R-Pi-8-26_BRRL200007553-1A,Pi,Operculum/Insula,Operculum/Insula | Orbitomedial Prefrontal Cortex (OMPFC) | Temporal,1,1,Ial,Pi,Iapm,2,0,1,Operculum/Insula::Ia + Ial + Iapm + Pi,Operculum/Insula::Ia + Ial + Iapm + Pi,Temporal::RM + RT + RTM,TG,1,1,1,low_resolution,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,Ia | Ial | Iapm | Pi,low_resolution,Ia | Ial | Iapm | Pi,51,17,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,xz-R-AL-8-26_BRRL200007554-1A,AL,Temporal,"Temporal | Parietal, and Parieto-occipital region | Operculum/Insula",1,1,TAa,PGa,R,9,0,0,Temporal::AL + R + RM + RT + RTL + RTM,TAa,Temporal::A1 + CL + CM + IPa + ML + PGa + TPO + Tpt,Temporal::AL + R + RM + RT + RTL + RTM,3,0,1,low_resolution,training_n<8;nearest_centroid_corr>=0.95,TAa,low_resolution,AL | R | RM | RT | RTL | RTM,48,15,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,xz-R-STGr-8-26_BRRL200007555-1A,STG,Temporal,"Temporal | Operculum/Insula | Parietal, and Parieto-occipital region",1,1,PrCo,TEav,G,4,0,0,Temporal::AL + R + RM + RT + RTL + RTM + STG + TAa,Operculum/Insula::G + Iapl + Id + Ig + PrCo + Ri + SII,Temporal::TEO + TEad + TEav + TEm + TEpd + TEpv + TG,Temporal::AL + R + RM + RT + RTL + RTM + STG + TAa,3,0,1,low_resolution,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,G | Iapl | Id | Ig | PrCo | Ri | SII,low_resolution,AL | R | RM | RT | RTL | RTM | STG | TAa,48,13,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,xz-R-TEad-8-26_BRRL200007556-1A,TEad,Temporal,"Temporal | Parietal, and Parieto-occipital region | Operculum/Insula",1,1,TEav,TAa,TEad,3,0,1,Temporal::TEad + TEav + TG,Temporal::TEad + TEav + TG,Temporal::AL + R + RM + RT + RTL + RTM + TAa,Operculum/Insula::G + Iapl + Id + Ig + PrCo + Ri + SII,1,1,1,low_resolution,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,TEad | TEav | TG,low_resolution,TEad | TEav | TG,48,14,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,qbt-L-VIP-8-27_BRRL200007560-1A,VIP,"Parietal, and Parieto-occipital region","Parietal, and Parieto-occipital region | Temporal | Occipital/Temporal",1,1,MT,LIPv,VIP,3,0,1,"Parietal, and Parieto-occipital region::3a/b + 5 + LIPd + LIPv + VIP",MT,"Parietal, and Parieto-occipital region::3a/b + 5 + LIPd + LIPv + VIP",Occipital/Temporal::FST + MST,2,0,1,low_resolution,training_n<8;nearest_centroid_corr>=0.95,MT,low_resolution,3a/b | 5 | LIPd | LIPv | VIP,46,17,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,qbt-L-LIpv-8-27_BRRL200007561-1A,LIPv,"Parietal, and Parieto-occipital region","Parietal, and Parieto-occipital region | Occipital/Temporal | Temporal",1,1,MT,MST,FST,5,0,0,"Parietal, and Parieto-occipital region::3a/b + 5 + LIPd + LIPv + VIP",MT,Occipital/Temporal::FST + MST,"Parietal, and Parieto-occipital region::3a/b + 5 + LIPd + LIPv + VIP",3,0,1,low_resolution,training_n<8;nearest_centroid_corr>=0.95,MT,low_resolution,3a/b | 5 | LIPd | LIPv | VIP,46,17,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,qbt-L-LIpd-8-27_BRRL200007562-1A,LIPd,"Parietal, and Parieto-occipital region","Parietal, and Parieto-occipital region | Occipital/Temporal | Temporal",1,1,LIPv,MST,LIPd,3,0,1,"Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP","Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP",Occipital/Temporal::FST + MST,Temporal::PGa + RT + RTL + RTM + STG + TAa + TEa,1,1,1,low_resolution,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,1-2 | 5 | 7a | 7b | 7op | LIPd | LIPv | VIP,low_resolution,1-2 | 5 | 7a | 7b | 7op | LIPd | LIPv | VIP,46,17,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,qbt-L-7a-8-27_BRRL200007563-1A,7a,"Parietal, and Parieto-occipital region","Temporal | Parietal, and Parieto-occipital region | Occipital/Temporal",0,1,TEa,LIPd,IPa,7,0,0,"Parietal, and Parieto-occipital region::1-2 + 7a + 7b + 7op",Temporal::PGa + RT + RTL + RTM + STG + TAa + TEa,"Parietal, and Parieto-occipital region::5 + LIPd + LIPv + VIP",IPa,4,0,0,low_resolution,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,PGa | RT | RTL | RTM | STG | TAa | TEa,low_resolution,1-2 | 7a | 7b | 7op,46,19,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,qbt-L-TPt-8-27_BRRL200007926-1A,Tpt,Temporal,"Temporal | Parietal, and Parieto-occipital region | Occipital/Temporal",1,1,TEa,LIPd,CL,27,0,0,Temporal::A1 + AL + CL + CM + ML + R + TPO + Tpt,Temporal::PGa + RT + RTL + RTM + STG + TAa + TEa,"Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP",Temporal::A1 + AL + CL + CM + ML + R + TPO + Tpt,3,0,1,low_resolution,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,PGa | RT | RTL | RTM | STG | TAa | TEa,low_resolution,A1 | AL | CL | CM | ML | R | TPO | Tpt,46,17,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,qbt-L-MST-8-27_BRRL200007927-1A,MST,Occipital/Temporal,"Occipital/Temporal | Parietal, and Parieto-occipital region | Temporal",1,1,MT,MST,FST,2,0,1,Occipital/Temporal::FST + MST + V1 + V2 + V3d + V3v,MT,Occipital/Temporal::FST + MST + V1 + V2 + V3d + V3v,"Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP",2,0,1,low_resolution,training_n<8;nearest_centroid_corr>=0.95,MT,low_resolution,FST | MST | V1 | V2 | V3d | V3v,46,18,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,qbt-L-FST-8-27_BRRL200007928-1A,FST,Occipital/Temporal,"Occipital/Temporal | Parietal, and Parieto-occipital region | Temporal",1,1,MT,MST,VIP,5,0,0,Occipital/Temporal::FST + MST,MT,Occipital/Temporal::FST + MST,"Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP",2,0,1,low_resolution,training_n<8;nearest_centroid_corr>=0.95,MT,low_resolution,FST | MST,46,19,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,qbt-L-V4-8-27_BRRL200007929-1A,V4,Occipital/Temporal,"Occipital/Temporal | Parietal, and Parieto-occipital region | Temporal",1,1,MT,MST,FST,13,0,0,Occipital/Temporal::V4 + V4v,MT,Occipital/Temporal::FST + MST,"Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP",8,0,0,low_resolution,training_n<8;nearest_centroid_corr>=0.95,MT,low_resolution,V4 | V4v,46,17,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,qbt-L-F7-8-31_BRRL200008124-1A,F7,Frontal (agranular frontal motor areas),"Lateral Prefrontal Cortex | Frontal (agranular frontal motor areas) | Parietal, and Parieto-occipital region",0,1,8Bs,F7,8Bd,2,0,1,F7,Lateral Prefrontal Cortex::44 + 45 + 8A + 8Bd + 8Bs,F7,F3,2,0,1,low_resolution,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,44 | 45 | 8A | 8Bd | 8Bs,low_resolution,F7,30,11,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,qbt-L-8Bd-8-31_BRRL200008125-1A,8Bd,Lateral Prefrontal Cortex,"Lateral Prefrontal Cortex | Frontal (agranular frontal motor areas) | Parietal, and Parieto-occipital region",1,1,F7,8Bs,8A,4,0,0,Lateral Prefrontal Cortex::10o + 12l + 12r + 46d + 46v + 8Bd + 8Bm + 9m,Frontal (agranular frontal motor areas)::F6 + F7,Lateral Prefrontal Cortex::44 + 45 + 8A + 8Bs,Lateral Prefrontal Cortex::10o + 12l + 12r + 46d + 46v + 8Bd + 8Bm + 9m,3,0,1,low_resolution,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,F6 | F7,low_resolution,10o | 12l | 12r | 46d | 46v | 8Bd | 8Bm | 9m,30,11,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,qbt-L-8Bs-8-31_BRRL200008126-1A,8Bs,Lateral Prefrontal Cortex,"Lateral Prefrontal Cortex | Frontal (agranular frontal motor areas) | Parietal, and Parieto-occipital region",1,1,8Bd,45,F7,15,0,0,Lateral Prefrontal Cortex::44 + 45 + 8A + 8Bs,Lateral Prefrontal Cortex::10o + 12l + 12r + 46d + 46v + 8Bd + 8Bm + 9m,Lateral Prefrontal Cortex::44 + 45 + 8A + 8Bs,Frontal (agranular frontal motor areas)::F6 + F7,2,0,1,low_resolution,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,10o | 12l | 12r | 46d | 46v | 8Bd | 8Bm | 9m,low_resolution,44 | 45 | 8A | 8Bs,30,11,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,qbt-L-8A-8-31_BRRL200008127-1A,8A,Lateral Prefrontal Cortex,"Parietal, and Parieto-occipital region | Lateral Prefrontal Cortex | Frontal (agranular frontal motor areas)",0,1,45,46d,8A,3,0,1,Lateral Prefrontal Cortex::44 + 45 + 8A + 8Bd + 8Bs,Lateral Prefrontal Cortex::44 + 45 + 8A + 8Bd + 8Bs,Lateral Prefrontal Cortex::10o + 12l + 12r + 46d + 46v + 8Bm + 9m,F4,1,1,1,low_resolution,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,44 | 45 | 8A | 8Bd | 8Bs,low_resolution,44 | 45 | 8A | 8Bd | 8Bs,30,11,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,qbt-L-45-8-31_BRRL200008128-1A,45,Lateral Prefrontal Cortex,"Parietal, and Parieto-occipital region | Lateral Prefrontal Cortex | Temporal",0,1,8A,LIPd,8Bs,10,0,0,Lateral Prefrontal Cortex::44 + 45 + 8A + 8Bd + 8Bs,Lateral Prefrontal Cortex::44 + 45 + 8A + 8Bd + 8Bs,"Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP",7m,1,1,1,low_resolution,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,44 | 45 | 8A | 8Bd | 8Bs,low_resolution,44 | 45 | 8A | 8Bd | 8Bs,50,16,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,qbt-L-12o-8-31_BRRL200008129-1A,12o,Orbitomedial Prefrontal Cortex (OMPFC),"Orbitomedial Prefrontal Cortex (OMPFC) | Lateral Prefrontal Cortex | Parietal, and Parieto-occipital region",1,1,13l,46v,46d,22,0,0,Orbitomedial Prefrontal Cortex (OMPFC)::11l + 12m + 12o + 13l + 13m + 32,Orbitomedial Prefrontal Cortex (OMPFC)::11l + 12m + 12o + 13l + 13m + 32,Lateral Prefrontal Cortex::10o + 12l + 12r + 46d + 46v + 8Bm + 9d + 9m,Orbitomedial Prefrontal Cortex (OMPFC)::10m + 11m,1,1,1,low_resolution,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,11l | 12m | 12o | 13l | 13m | 32,low_resolution,11l | 12m | 12o | 13l | 13m | 32,36,9,hybrid_projected_network_logcpm_exact
