"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol","gene_type"
"ENSMFAG00000044586",3.22080188836162,-0.0812902742810567,0.215879007635129,134.22802051421,1.59902188293111e-24,3.85578636123631e-24,"C11orf97","protein_coding"
"ENSMFAG00000000216",359.018483225054,0.0661859551569623,0.0368700149970166,134.188343405443,1.62939974656537e-24,3.928557648977e-24,"ZSCAN29","protein_coding"
"ENSMFAG00000023237",1.39338624755218,-0.477175597545898,0.298459008190315,134.177821544298,1.63755185252475e-24,3.94773037923256e-24,"RF01879","misc_RNA"
"ENSMFAG00000002201",460.940573053039,0.0266620246086373,0.0574976634787428,134.172380709055,1.64178326349221e-24,3.95744775900663e-24,"NRG1","protein_coding"
"ENSMFAG00000037718",431.423439998577,-0.0759266337236727,0.0450844640642601,134.167389419732,1.64567466389205e-24,3.96634328422108e-24,"PRR14","protein_coding"
"ENSMFAG00000040387",357.177642329015,-0.0210393951023186,0.0368045280205349,134.127785920593,1.67687952023575e-24,4.041058462786e-24,"ENSMFAG00000040387","protein_coding"
"ENSMFAG00000031290",1035.96301680804,-0.0286797413679932,0.03976116474777,134.084376249437,1.71176294064254e-24,4.12461916531427e-24,"OGFRL1","protein_coding"
"ENSMFAG00000002750",1646.11812457775,0.0510922895368362,0.0354449354817133,134.005248708238,1.77722470485343e-24,4.28183124251134e-24,"TARDBP","protein_coding"
"ENSMFAG00000002990",117.68726526247,-0.333272838201602,0.070081100058127,134.00039567658,1.7813200421397e-24,4.29117410224644e-24,"LAMB3","protein_coding"
"ENSMFAG00000039201",2792.31301658776,0.110760349237543,0.0332463344770176,133.983815551208,1.79538281270356e-24,4.32452315188802e-24,"NDUFS1","protein_coding"
"ENSMFAG00000043146",53.8585789379596,0.116458942574784,0.0825973005473313,133.868756274489,1.89607668958316e-24,4.56650619295191e-24,"MIS18BP1","protein_coding"
"ENSMFAG00000044144",14.028630816936,0.377939241972062,0.156769248907277,133.81667032748,1.94349630120313e-24,4.68014022642667e-24,"KCNG4","protein_coding"
"ENSMFAG00000027945",6.62777762351206,0.0864826503480857,0.138030195629997,133.801550361282,1.95748229337548e-24,4.71324473616656e-24,"ENSMFAG00000027945","protein_coding"
"ENSMFAG00000035270",3.29987831484919,0.132537231606622,0.239677977829175,133.785381850559,1.97254947390366e-24,4.74894414581102e-24,"TBC1D21","protein_coding"
"ENSMFAG00000030079",23.3654152736126,0.244130044410482,0.0926691399522768,133.734295583953,2.02092165565889e-24,4.86480738190328e-24,"CD300LG","protein_coding"
"ENSMFAG00000042590",9285.85794223195,-0.165411592339094,0.0609266916136517,133.726947184237,2.02797648174911e-24,4.88119443008946e-24,"KCNQ2","protein_coding"
"ENSMFAG00000000471",53.6630263422759,-0.229670835116016,0.0679909045775878,133.718026163844,2.03657417886769e-24,4.90129060829579e-24,"ROPN1L","protein_coding"
"ENSMFAG00000043626",1.88677916570248,-1.1004978818372,0.287418325911652,133.690100624471,2.06372376124418e-24,4.96602405571587e-24,"MYH4","protein_coding"
"ENSMFAG00000034466",207.320218876833,-0.0910404274239724,0.0344875448809228,133.684809932926,2.0689080425303e-24,4.97789214671478e-24,"DHRS1","protein_coding"
"ENSMFAG00000045198",3882.34471031498,0.154408056599919,0.0424192120597748,133.605245636496,2.14845992428217e-24,5.16866754766346e-24,"SERINC3","protein_coding"
"ENSMFAG00000031392",312.518712029593,-0.190424786540478,0.0655600346723237,133.597651522747,2.15621080828042e-24,5.18668190527725e-24,"UAP1L1","protein_coding"
"ENSMFAG00000043362",88.1709741180235,-0.204007163228469,0.0647491706486097,133.578113228353,2.17628109662984e-24,5.23432211100682e-24,"SLC52A1","protein_coding"
"ENSMFAG00000045790",668.132998917933,-0.341220336806307,0.0805927581012135,133.564270976387,2.19061311202683e-24,5.26815087465124e-24,"MAFK","protein_coding"
"ENSMFAG00000000462",28.8982215627103,0.147557201730246,0.0854436852682544,133.547194584376,2.20842369154061e-24,5.3103358861174e-24,"IGSF22","protein_coding"
"ENSMFAG00000045434",378.858422938379,-0.00244583522002756,0.0445771834958608,133.539010478686,2.21701088250662e-24,5.33033492550513e-24,"PGAP3","protein_coding"
"ENSMFAG00000031366",1258.57642498151,0.0798677325550434,0.0283058341696751,133.518425930548,2.23875703647819e-24,5.38196318759597e-24,"VCPIP1","protein_coding"
"ENSMFAG00000042352",2342.8289632666,-0.0453439221701914,0.0337590659421152,133.516918934116,2.24035742138897e-24,5.38515442061726e-24,"ERBB4","protein_coding"
"ENSMFAG00000031589",138.458913010469,-0.0534463418807086,0.0336817670859345,133.502003197554,2.25625926259936e-24,5.42271714611577e-24,"CENPO","protein_coding"
"ENSMFAG00000046479",6.87994194480337,0.0918884553714713,0.141612310122473,133.491613784314,2.26740212267224e-24,5.44883433011431e-24,"ENSMFAG00000046479","lincRNA"
"ENSMFAG00000040569",4387.33226479776,-0.122158515118534,0.0660908227018288,133.436723913437,2.32719171239067e-24,5.59183473805317e-24,"ARHGAP23","protein_coding"
"ENSMFAG00000039842",5233.64575517431,-0.0225862741900859,0.0687796537045704,133.433572637883,2.33067170837196e-24,5.59951469007617e-24,"PHACTR1","protein_coding"
"ENSMFAG00000033890",2390.5627290208,0.122457624142267,0.061670271700871,133.431898076737,2.33252306384775e-24,5.60328038663791e-24,"SERF2","protein_coding"
"ENSMFAG00000002085",359.986027528653,-0.112501167588192,0.0672122277225149,133.427877902182,2.33697367477999e-24,5.61328844196699e-24,"MBD6","protein_coding"
"ENSMFAG00000037084",3.32318064252025,-0.40444411163356,0.24325917217482,133.400919870177,2.36703808872228e-24,5.68480958698492e-24,"ENSMFAG00000037084","protein_coding"
"ENSMFAG00000000558",3.94319727747968,-1.49058024492026,0.204758830799847,133.395707273738,2.37289576581949e-24,5.69818416102594e-24,"TRARG1","protein_coding"
"ENSMFAG00000043061",67.9737813218808,-0.270912730060129,0.0712952283939843,133.387100399269,2.38259949522654e-24,5.72079012409467e-24,"CD163L1","protein_coding"
"ENSMFAG00000013501",22.004908606282,-0.0512266773083629,0.0886626832737711,133.36968392561,2.4023569745758e-24,5.76752741481076e-24,"ENSMFAG00000013501","protein_coding"
"ENSMFAG00000014834",1996.52722372034,0.0876750198832059,0.0431046044887784,133.348572890509,2.42652520945868e-24,5.82484129355703e-24,"ENSMFAG00000014834","protein_coding"
"ENSMFAG00000045666",1231.81738117897,0.12089846943667,0.0629142912880682,133.337246129255,2.43959223915782e-24,5.8554961760202e-24,"SEMA4C","protein_coding"
"ENSMFAG00000036378",75.6995372836039,-0.00995452734870267,0.0549227253402103,133.332442654157,2.44515493899451e-24,5.86813394018969e-24,"MPZL3","protein_coding"
"ENSMFAG00000046436",2.88726112935008,0.755708977839527,0.202583234168374,133.324423700894,2.45446959925487e-24,5.88977187553168e-24,"ENSMFAG00000046436","lincRNA"
"ENSMFAG00000038156",5.62698036453225,-0.43029741327715,0.182152989933893,133.324003330956,2.45495886961637e-24,5.89022962247936e-24,"LRRC8E","protein_coding"
"ENSMFAG00000022915",1143.59915656444,0.118191311707949,0.0395121032484329,133.312572791114,2.468300339086e-24,5.92152003536108e-24,"MCRS1","protein_coding"
"ENSMFAG00000031184",837.220214971799,-0.0888824942837991,0.0322249923070244,133.289399086952,2.49557088657848e-24,5.98621501750142e-24,"MTMR9","protein_coding"
"ENSMFAG00000040815",712.05721225144,-0.0266018176318104,0.0458088239100432,133.271545143973,2.5167863361675e-24,6.03637145803538e-24,"HS6ST2","protein_coding"
"ENSMFAG00000046371",6.86595297362701,0.0649536490666067,0.129082667472448,133.257755265042,2.5332958109115e-24,6.0752300608782e-24,"TERB2","protein_coding"
"ENSMFAG00000045194",169.254084617545,-0.144446143933976,0.0686833912817188,133.217626933794,2.58195627320831e-24,6.19117282573173e-24,"ERICH1","protein_coding"
"ENSMFAG00000036153",135.845454140585,-0.0447039896668943,0.0582011822634957,133.177814101212,2.63115700225774e-24,6.3083827422296e-24,"LGALS3","protein_coding"
"ENSMFAG00000030997",125.243095196642,-0.179959244680342,0.0503779277080236,133.165309581059,2.64680257373979e-24,6.34512311809422e-24,"ENSMFAG00000030997","protein_coding"
"ENSMFAG00000025363",35.8211041662769,-0.0390661798283012,0.0928593485907938,133.152798460796,2.66254943011707e-24,6.38209734633988e-24,"ENSMFAG00000025363","protein_coding"
"ENSMFAG00000043836",502.411877302454,0.105096932305547,0.0835525684440455,133.135265350265,2.68477473729042e-24,6.43458947117874e-24,"TEDC1","protein_coding"
"ENSMFAG00000003072",3217.90694065427,0.0401456785176587,0.0328431888931957,133.110091352726,2.71701030884445e-24,6.51105749503506e-24,"ENSMFAG00000003072","protein_coding"
"ENSMFAG00000000573",7.37292799112534,0.069152668116211,0.141036670310808,133.055799956291,2.78785343017752e-24,6.68001504362633e-24,"FBXL22","protein_coding"
"ENSMFAG00000002713",399.933744899045,0.198292695727685,0.0405749641649301,133.030979768888,2.8208523590653e-24,6.75826356836772e-24,"ENSMFAG00000002713","protein_coding"
"ENSMFAG00000006775",28.5571679204012,-0.181322850214041,0.0911270652331722,133.030018062968,2.82213879015477e-24,6.76052477932911e-24,"ENSMFAG00000006775","protein_coding"
"ENSMFAG00000004158",7.4059048931019,0.611768245167033,0.181801391022131,133.019033839889,2.8368735421729e-24,6.79499741856708e-24,"HIST1H2BO","protein_coding"
"ENSMFAG00000038308",300.447090210065,0.00266283818389658,0.0586498244841853,132.991534078204,2.87410100619391e-24,6.88333062922906e-24,"CDH5","protein_coding"
"ENSMFAG00000001281",88.40796116189,0.114148024653931,0.050429198688304,132.945388545382,2.93766992332788e-24,7.03472122901769e-24,"ZNF180","protein_coding"
"ENSMFAG00000038402",205.922965043542,0.135823854280256,0.0588826417395191,132.888579944363,3.01786047919785e-24,7.22551049228329e-24,"ENSMFAG00000038402","protein_coding"
"ENSMFAG00000029965",94.6065618564633,-0.263922316934886,0.0829025658560859,132.88842994939,3.01807507994116e-24,7.22551049228329e-24,"TMEM44","protein_coding"
"ENSMFAG00000038133",427.224263209324,-0.0650775011065417,0.0379450496507083,132.859410112616,3.05988247764988e-24,7.32471200400188e-24,"TTC13","protein_coding"
"ENSMFAG00000044490",119.364880627753,-0.0360333404780137,0.0552660752904374,132.853865305347,3.0679361957937e-24,7.3431000746484e-24,"SOX7","protein_coding"
"ENSMFAG00000043794",700.828038664001,-0.0193787905470987,0.0384268288948677,132.793460067882,3.15705766937005e-24,7.55549568611399e-24,"MSH3","protein_coding"
"ENSMFAG00000032350",34.1303734311065,-0.0576492820953986,0.0662481143993598,132.787064412201,3.16664391906154e-24,7.57751853152101e-24,"ZNF552","protein_coding"
"ENSMFAG00000000569",2.72684875725705,0.298944250281596,0.2246992714362,132.754480311514,3.21593661829452e-24,7.69453878406542e-24,"ENSMFAG00000000569","protein_coding"
"ENSMFAG00000000465",18338.3699054491,-0.145327410956768,0.0687011660732953,132.74642437798,3.22824124595031e-24,7.7230427091527e-24,"AGAP2","protein_coding"
"ENSMFAG00000045921",5.39267021904538,-0.255776455172173,0.148805827913366,132.722683251293,3.26477768508284e-24,7.80950336793e-24,"ENSMFAG00000045921","protein_coding"
"ENSMFAG00000033936",313.853032053596,0.194113274695065,0.0534351339079969,132.71973106658,3.26934974075316e-24,7.81949201024745e-24,"PSENEN","protein_coding"
"ENSMFAG00000046136",9.79506677370605,0.206242503002461,0.112313482408096,132.621299798733,3.42550881057433e-24,8.19199367958462e-24,"LSMEM1","protein_coding"
"ENSMFAG00000031333",192.398150884184,0.00580615158825747,0.0666503339329066,132.610558912253,3.44299370930568e-24,8.23281045468004e-24,"RGS20","protein_coding"
"ENSMFAG00000004059",16.8257451040913,0.395801857908151,0.122304253369838,132.58729705115,3.48116757140398e-24,8.32308233599216e-24,"TRIM55","protein_coding"
"ENSMFAG00000032249",831.443716092357,-0.314058556851508,0.0739941604032578,132.585385089204,3.48432393935269e-24,8.32961957491002e-24,"ENSMFAG00000032249","protein_coding"
"ENSMFAG00000009950",185.283902390394,0.00762647219135883,0.0514452017824485,132.582477246072,3.4891298428858e-24,8.34009812959693e-24,"TMEM229B","protein_coding"
"ENSMFAG00000037776",437.122490310973,-0.0406445518513845,0.0493603912893357,132.524476965415,3.5863847687162e-24,8.57152910081251e-24,"NLE1","protein_coding"
"ENSMFAG00000032688",2854.43151633551,0.0483304759746577,0.0345258373736056,132.50285758242,3.62332512469705e-24,8.65876848256293e-24,"SLC25A4","protein_coding"
"ENSMFAG00000032728",1306.19650954619,-0.0227490813239199,0.0295670614198615,132.4951254154,3.63662892775681e-24,8.68950859802585e-24,"PSPC1","protein_coding"
"ENSMFAG00000039913",458.199194731974,0.0543979442762662,0.0353450819331607,132.446008728022,3.72228523636908e-24,8.89310234701958e-24,"NFXL1","protein_coding"
"ENSMFAG00000040571",4523.49408141703,0.0350693802049074,0.0394422749445872,132.430139123326,3.75038939209059e-24,8.95916264948323e-24,"AMPD2","protein_coding"
"ENSMFAG00000042982",198.838697737162,-0.0651392334571027,0.0588185165253736,132.429478258215,3.75156433332949e-24,8.9608845690906e-24,"BLM","protein_coding"
"ENSMFAG00000045051",189.125985983811,0.11931344565732,0.0544391354145492,132.413273286786,3.78049024420698e-24,9.02888326055339e-24,"APLF","protein_coding"
"ENSMFAG00000027266",264.009299246408,0.108934027942943,0.072417147911183,132.411590747477,3.78350632093336e-24,9.0349929474352e-24,"GAS1","protein_coding"
"ENSMFAG00000044207",686.410831579004,0.0414585960105081,0.0426811854357075,132.353383251269,3.88934112132127e-24,9.28660200942779e-24,"ACAA1","protein_coding"
"ENSMFAG00000005042",26.0056018794559,0.153881757523174,0.135276559169496,132.252694008698,4.0794487308569e-24,9.73934450783647e-24,"CLIC5","protein_coding"
"ENSMFAG00000043351",2088.83543893813,0.154477580344002,0.0448240885412711,132.237702442355,4.10853703864093e-24,9.8076037801189e-24,"EHBP1","protein_coding"
"ENSMFAG00000000973",9.40244125935009,-0.0579236635975034,0.224880727247177,132.231848703105,4.11995129162822e-24,9.83366141120214e-24,"SLC26A7","protein_coding"
"ENSMFAG00000043733",460.468978433888,0.276526924520692,0.0763028582088874,132.179616483629,4.22321227132663e-24,1.00789095957689e-23,"ENSMFAG00000043733","protein_coding"
"ENSMFAG00000046503",8.13878880406553,-0.253179178450546,0.131428775153425,132.176337585081,4.22978011208936e-24,1.00933633053268e-23,"ENSMFAG00000046503","lincRNA"
"ENSMFAG00000044626",395.110655352551,0.0806064075274896,0.02314309736219,132.139920691119,4.30341515085955e-24,1.02678340697413e-23,"AMMECR1L","protein_coding"
"ENSMFAG00000003165",268.430653478198,-0.0143263479125177,0.0708779332410143,132.090968715664,4.40441807950324e-24,1.05075538078537e-23,"HOOK2","protein_coding"
"ENSMFAG00000031694",10.1129176612274,-0.329923492769365,0.146569689146448,132.059803903539,4.46995108644055e-24,1.06626057589029e-23,"ENSMFAG00000031694","protein_coding"
"ENSMFAG00000035776",2123.27258150755,-0.0525765390247573,0.0591409615356243,132.046330863079,4.49858281728453e-24,1.07296066905184e-23,"FLYWCH1","protein_coding"
"ENSMFAG00000023588",748.192055115444,-0.0249925102396441,0.0570978433910342,131.934019808958,4.74449928252769e-24,1.13147763890303e-23,"ARHGEF40","protein_coding"
"ENSMFAG00000032689",312.195826219704,-0.0675556433627773,0.0426966657617119,131.91821256181,4.78017260867513e-24,1.13984732222813e-23,"PIM2","protein_coding"
"ENSMFAG00000023231",2.43611712426365,-0.404575608174301,0.222343436555447,131.911083221305,4.79634946314869e-24,1.14356654914028e-23,"RF00001","rRNA"
"ENSMFAG00000037195",4556.34399479032,0.0694255005399143,0.0237066459869833,131.881029249964,4.86514700589184e-24,1.15982941549182e-23,"ENSMFAG00000037195","protein_coding"
"ENSMFAG00000026656",663.302628169027,-0.148102949946042,0.0522955065074216,131.87867285939,4.87058259776194e-24,1.16098497002946e-23,"IDI1","protein_coding"
"ENSMFAG00000042167",5.56313306851988,-0.140470482981804,0.152744735915559,131.873899538911,4.88161203203529e-24,1.16347347042059e-23,"WFDC3","protein_coding"
"ENSMFAG00000032297",16.4389159040727,-0.19471592903477,0.137377131576239,131.871814880223,4.88643675743616e-24,1.16448273064892e-23,"SERPINI2","protein_coding"
"ENSMFAG00000041591",3958.63007427209,0.0503445158644183,0.0241681992117675,131.811776020168,5.02745378923331e-24,1.1979420907489e-23,"WDR82","protein_coding"
"ENSMFAG00000007386",1085.16923139825,-0.0538721217701835,0.0473615613614037,131.811524037961,5.02805412303995e-24,1.1979420907489e-23,"ADCK2","protein_coding"
"ENSMFAG00000038061",1494.2993042365,0.055299906965381,0.0220234719097711,131.801867461574,5.05111443398245e-24,1.20329095751952e-23,"RAF1","protein_coding"
"ENSMFAG00000000984",1393.60208975006,0.0602495671038717,0.054139197415567,131.793075589654,5.0722016817833e-24,1.2081685608999e-23,"ENSMFAG00000000984","protein_coding"
"ENSMFAG00000045099",1396.47156650428,0.0404039597258068,0.0614619936103821,131.767871472633,5.1331423641788e-24,1.22253669438716e-23,"PTN","protein_coding"
"ENSMFAG00000001144",2545.13720105561,0.0154537070845246,0.0365416913343079,131.747687583134,5.1824717734005e-24,1.23413629052303e-23,"NOTCH2","protein_coding"
"ENSMFAG00000044302",1.85811958248628,-0.574693596219204,0.348624282190003,131.691441724763,5.3224498734636e-24,1.26731725477475e-23,"ENSMFAG00000044302","protein_coding"
"ENSMFAG00000038499",151.013453313065,0.1738137244156,0.0681601112345524,131.689991084002,5.32610959453384e-24,1.26803564815808e-23,"SCRG1","protein_coding"
"ENSMFAG00000030344",3278.83563439016,-0.191420624871881,0.0540040017939894,131.667937748971,5.38205708445071e-24,1.28120099397251e-23,"ENSMFAG00000030344","protein_coding"
"ENSMFAG00000047114",1.5389253826396,-1.47168567456796,0.366050513457334,131.548710140918,5.6948540397346e-24,1.35549891329364e-23,"ENSMFAG00000047114","lincRNA"
"ENSMFAG00000037331",23.1520594276381,0.33289735776156,0.178272747195945,131.529731499624,5.74629415023999e-24,1.36757780934188e-23,"TNNI1","protein_coding"
