"gene_id","highest_network","donor_centered_log2_effect_vs_other_network_mean","gene_symbol","gene_type"
"ENSMFAG00000011113","Subcortical",0.29372768394557,"ENSMFAG00000011113","pseudogene"
"ENSMFAG00000021920","Hippocampal formation",0.674856587849747,"NFATC1","protein_coding"
"ENSMFAG00000035856","Lateral Prefrontal Cortex",0.106590647681015,"ATP9B","protein_coding"
"ENSMFAG00000005091","Cingulate gyrus",0.638927129583398,"ENSMFAG00000005091","miRNA"
"ENSMFAG00000031402","Subcortical",0.447583825302683,"SALL3","protein_coding"
"ENSMFAG00000046780","Subcortical",0.354674557288859,"ENSMFAG00000046780","lincRNA"
"ENSMFAG00000046557","Lateral Prefrontal Cortex",1.12536164964769,"ENSMFAG00000046557","lincRNA"
"ENSMFAG00000035855","Occipital/Temporal",1.69904671204766,"ENSMFAG00000035855","protein_coding"
"ENSMFAG00000041988","Subcortical",1.3944356417896,"MBP","protein_coding"
"ENSMFAG00000044643","Orbitomedial Prefrontal Cortex (OMPFC)",0.0749057651451425,"ZNF236","protein_coding"
"ENSMFAG00000044916","Cingulate gyrus",0.117762701972286,"ENSMFAG00000044916","protein_coding"
"ENSMFAG00000041625","Subcortical",0.681494888480573,"ZNF516","protein_coding"
"ENSMFAG00000037350","Occipital/Temporal",0.558377803731085,"TSHZ1","protein_coding"
"ENSMFAG00000027229","Occipital/Temporal",0.355743215326313,"ZADH2","protein_coding"
"ENSMFAG00000031607","Occipital/Temporal",0.101230117174782,"ZNF407","protein_coding"
"ENSMFAG00000004887","Occipital/Temporal",0.251262543141058,"RF00017","misc_RNA"
"ENSMFAG00000021900","Occipital/Temporal",1.06144758567095,"ENSMFAG00000021900","protein_coding"
"ENSMFAG00000036771","Subcortical",1.13906890990798,"CNDP1","protein_coding"
"ENSMFAG00000045912","Subcortical",0.251754642457518,"CNDP2","protein_coding"
"ENSMFAG00000024091","Subcortical",0.770575476443125,"DIPK1C","protein_coding"
"ENSMFAG00000029634","Subcortical",0.254517147116239,"C18orf63","protein_coding"
"ENSMFAG00000030228","Subcortical",0.296628590518078,"ENSMFAG00000030228","protein_coding"
"ENSMFAG00000030678","Occipital/Temporal",0.372857305667041,"ENSMFAG00000030678","protein_coding"
"ENSMFAG00000031508","Occipital/Temporal",0.131136588904802,"TIMM21","protein_coding"
"ENSMFAG00000031818","Parietal, and Parieto-occipital region",0.453907931674581,"FBXO15","protein_coding"
"ENSMFAG00000032084","Hippocampal formation",0.450766914677586,"NETO1","protein_coding"
"ENSMFAG00000011584","Hippocampal formation",0.259549683340647,"MIR548AV","miRNA"
"ENSMFAG00000033106","Frontal (agranular frontal motor areas)",1.16580595849775,"CBLN2","protein_coding"
"ENSMFAG00000046916","Orbitomedial Prefrontal Cortex (OMPFC)",0.505107280415366,"ENSMFAG00000046916","lincRNA"
"ENSMFAG00000007524","Orbitomedial Prefrontal Cortex (OMPFC)",0.381104486272347,"RF00017","misc_RNA"
"ENSMFAG00000036046","Subcortical",0.532023156298494,"SOCS6","protein_coding"
"ENSMFAG00000043259","Subcortical",0.581459554426786,"RTTN","protein_coding"
"ENSMFAG00000042682","Hippocampal formation",0.950593269305347,"CD226","protein_coding"
"ENSMFAG00000037397","Operculum/Insula",0.172280304883945,"DOK6","protein_coding"
"ENSMFAG00000036749","Parietal, and Parieto-occipital region",0.122382527603469,"ENSMFAG00000036749","protein_coding"
"ENSMFAG00000037114","Temporal",0.506693775446975,"CCDC102B","protein_coding"
"ENSMFAG00000003421","Parietal, and Parieto-occipital region",0.0830655425962432,"TMX3","protein_coding"
"ENSMFAG00000036044","Subcortical",0.81927435291844,"DSEL","protein_coding"
"ENSMFAG00000009175","Subcortical",1.15355299403333,"CDH19","protein_coding"
"ENSMFAG00000032853","Subcortical",0.59687184372685,"CDH7","protein_coding"
"ENSMFAG00000033271","Occipital/Temporal",0.234813815282616,"SERPINB8","protein_coding"
"ENSMFAG00000035574","Occipital/Temporal",0.405721722709748,"ENSMFAG00000035574","protein_coding"
"ENSMFAG00000044819","Hippocampal formation",2.38529796022918,"SERPINB13","protein_coding"
"ENSMFAG00000045261","Cingulate gyrus",2.26684229228271,"SERPINB5","protein_coding"
"ENSMFAG00000042282","Subcortical",0.190404116788297,"VPS4B","protein_coding"
"ENSMFAG00000042704","Subcortical",0.438714831905337,"KDSR","protein_coding"
"ENSMFAG00000007343","Operculum/Insula",0.22678482583418,"BCL2","protein_coding"
"ENSMFAG00000010807","Subcortical",0.615625852542186,"PHLPP1","protein_coding"
"ENSMFAG00000040500","Subcortical",0.586226406520967,"ENSMFAG00000040500","protein_coding"
"ENSMFAG00000036290","Cingulate gyrus",0.245564692360555,"ENSMFAG00000036290","protein_coding"
"ENSMFAG00000033238","Occipital/Temporal",0.175862301195587,"ZCCHC2","protein_coding"
"ENSMFAG00000033318","Subcortical",0.178221478317617,"ENSMFAG00000033318","protein_coding"
"ENSMFAG00000035682","Subcortical",0.472588007048017,"TNFRSF11A","protein_coding"
"ENSMFAG00000044668","Operculum/Insula",0.0922968836176155,"RELCH","protein_coding"
"ENSMFAG00000043496","Subcortical",0.271711764499328,"PIGN","protein_coding"
"ENSMFAG00000003660","Subcortical",0.274214073217062,"ENSMFAG00000003660","pseudogene"
"ENSMFAG00000033578","Operculum/Insula",0.34528176466777,"RNF152","protein_coding"
"ENSMFAG00000034335","Subcortical",0.223589715504292,"CDH20","protein_coding"
"ENSMFAG00000011835","Occipital/Temporal",0.289675269224608,"RF00026","snRNA"
"ENSMFAG00000046757","Cingulate gyrus",1.04070320845868,"ENSMFAG00000046757","lincRNA"
"ENSMFAG00000023876","Operculum/Insula",0.661412313661442,"MC4R","protein_coding"
"ENSMFAG00000044835","Subcortical",0.931766976665418,"ENSMFAG00000044835","protein_coding"
"ENSMFAG00000045721","Hippocampal formation",1.1008362555372,"CCBE1","protein_coding"
"ENSMFAG00000042520","Subcortical",0.287311571230607,"ENSMFAG00000042520","protein_coding"
"ENSMFAG00000044600","Hippocampal formation",0.18423861338853,"LMAN1","protein_coding"
"ENSMFAG00000003937","Hippocampal formation",1.44861525773737,"GRP","protein_coding"
"ENSMFAG00000037029","Hippocampal formation",0.416866612112998,"SEC11C","protein_coding"
"ENSMFAG00000018852","Hippocampal formation",0.431586910517492,"ENSMFAG00000018852","protein_coding"
"ENSMFAG00000026367","Hippocampal formation",0.131606432638373,"ENSMFAG00000026367","protein_coding"
"ENSMFAG00000042329","Occipital/Temporal",0.233925235255826,"MALT1","protein_coding"
"ENSMFAG00000041202","Hippocampal formation",0.422803230662338,"ALPK2","protein_coding"
"ENSMFAG00000032021","Operculum/Insula",0.200220040113984,"NEDD4L","protein_coding"
"ENSMFAG00000036154","Occipital/Temporal",0.710954799478616,"ATP8B1","protein_coding"
"ENSMFAG00000032255","Frontal (agranular frontal motor areas)",0.104674725565559,"NARS","protein_coding"
"ENSMFAG00000016324","Subcortical",0.166816603651176,"FECH","protein_coding"
"ENSMFAG00000036291","Subcortical",1.60217759670043,"ENSMFAG00000036291","protein_coding"
"ENSMFAG00000032509","Subcortical",1.86978829160038,"ONECUT2","protein_coding"
"ENSMFAG00000042751","Hippocampal formation",0.241757719172073,"ENSMFAG00000042751","protein_coding"
"ENSMFAG00000032690","Hippocampal formation",0.227610541237468,"ST8SIA3","protein_coding"
"ENSMFAG00000033483","Hippocampal formation",0.128757214979038,"WDR7","protein_coding"
"ENSMFAG00000016260","Occipital/Temporal",0.209772214545424,"RF00012","snoRNA"
"ENSMFAG00000042132","Hippocampal formation",0.136617885799231,"ENSMFAG00000042132","protein_coding"
"ENSMFAG00000036909","Hippocampal formation",0.250825161865838,"TCF4","protein_coding"
"ENSMFAG00000032372","Subcortical",0.318629546393872,"CCDC68","protein_coding"
"ENSMFAG00000036485","Operculum/Insula",0.47424701667305,"ENSMFAG00000036485","protein_coding"
"ENSMFAG00000002806","Operculum/Insula",0.611434753843158,"RAB27B","protein_coding"
"ENSMFAG00000038588","Lateral Prefrontal Cortex",0.370913161707762,"C18orf54","protein_coding"
"ENSMFAG00000046022","Orbitomedial Prefrontal Cortex (OMPFC)",0.316672293921679,"STARD6","protein_coding"
"ENSMFAG00000011788","Subcortical",0.182475857147004,"POLI","protein_coding"
"ENSMFAG00000030736","Parietal, and Parieto-occipital region",0.0914862333732098,"MBD2","protein_coding"
"ENSMFAG00000022900","Occipital/Temporal",0.359636671260596,"RF00415","snoRNA"
"ENSMFAG00000033415","Hippocampal formation",0.677187538119841,"DCC","protein_coding"
"ENSMFAG00000004985","Subcortical",0.277277910780564,"ENSMFAG00000004985","miRNA"
"ENSMFAG00000042267","Hippocampal formation",0.218561216828818,"MEX3C","protein_coding"
"ENSMFAG00000037003","Hippocampal formation",0.174117906603025,"SMAD4","protein_coding"
"ENSMFAG00000004789","Subcortical",0.160569924395406,"ELAC1","protein_coding"
"ENSMFAG00000004061","Subcortical",0.558728223876747,"ME2","protein_coding"
"ENSMFAG00000001857","Subcortical",0.454611799432007,"MRO","protein_coding"
"ENSMFAG00000036294","Subcortical",0.438234709021078,"MAPK4","protein_coding"
"ENSMFAG00000045705","Occipital/Temporal",0.540070328578609,"ENSMFAG00000045705","protein_coding"
"ENSMFAG00000000025","Frontal (agranular frontal motor areas)",0.416807735248849,"SKA1","protein_coding"
"ENSMFAG00000040503","Occipital/Temporal",0.129542903440042,"CXXC1","protein_coding"
"ENSMFAG00000026335","Cingulate gyrus",0.0646006290058206,"MBD1","protein_coding"
"ENSMFAG00000038983","Hippocampal formation",0.31933290054023,"ENSMFAG00000038983","protein_coding"
"ENSMFAG00000007943","Hippocampal formation",0.784389935394112,"ENSMFAG00000007943","protein_coding"
"ENSMFAG00000030036","Cingulate gyrus",0.876788153134514,"RF00283","scaRNA"
"ENSMFAG00000018679","Cingulate gyrus",0.950200438254524,"RF00492","scaRNA"
"ENSMFAG00000040240","Subcortical",0.46372552553644,"ACAA2","protein_coding"
"ENSMFAG00000038227","Hippocampal formation",1.0334781561355,"LIPG","protein_coding"
"ENSMFAG00000036042","Hippocampal formation",0.259361496853473,"ENSMFAG00000036042","protein_coding"
"ENSMFAG00000042744","Hippocampal formation",0.419191852451283,"ENSMFAG00000042744","protein_coding"
"ENSMFAG00000006728","Hippocampal formation",0.382500865383041,"RF00151","snoRNA"
"ENSMFAG00000029017","Cingulate gyrus",0.270341360009743,"RF00151","snoRNA"
"ENSMFAG00000007576","Subcortical",0.274130314135265,"RF00151","snoRNA"
"ENSMFAG00000030546","Subcortical",0.373372965981588,"C18orf32","protein_coding"
"ENSMFAG00000031987","Hippocampal formation",0.0415513797700587,"DYM","protein_coding"
"ENSMFAG00000004058","Operculum/Insula",0.352615584548205,"ENSMFAG00000004058","protein_coding"
"ENSMFAG00000042998","Subcortical",0.207500205110309,"SMAD7","protein_coding"
"ENSMFAG00000037903","Frontal (agranular frontal motor areas)",0.241135892991931,"CTIF","protein_coding"
"ENSMFAG00000031667","Temporal",0.46715367962491,"ZBTB7C","protein_coding"
"ENSMFAG00000006208","Occipital/Temporal",0.746658741401679,"RF00026","snRNA"
"ENSMFAG00000045652","Operculum/Insula",0.116578349860781,"SMAD2","protein_coding"
"ENSMFAG00000016425","Subcortical",0.213090272027817,"ENSMFAG00000016425","protein_coding"
"ENSMFAG00000012951","Hippocampal formation",0.0946713641411585,"ENSMFAG00000012951","protein_coding"
"ENSMFAG00000029779","Hippocampal formation",1.41386072305199,"KATNAL2","protein_coding"
"ENSMFAG00000031982","Occipital/Temporal",0.156701859767805,"PIAS2","protein_coding"
"ENSMFAG00000035970","Occipital/Temporal",0.699072233964412,"ST8SIA5","protein_coding"
"ENSMFAG00000037181","Occipital/Temporal",1.20886639030842,"LOXHD1","protein_coding"
"ENSMFAG00000000616","Orbitomedial Prefrontal Cortex (OMPFC)",0.235415798596935,"RNF165","protein_coding"
"ENSMFAG00000042249","Occipital/Temporal",0.352186568045359,"C18orf25","protein_coding"
"ENSMFAG00000043557","Occipital/Temporal",0.306272540821534,"HAUS1","protein_coding"
"ENSMFAG00000001649","Frontal (agranular frontal motor areas)",0.195546432664295,"ENSMFAG00000001649","protein_coding"
"ENSMFAG00000037150","Hippocampal formation",0.201073044656635,"PSTPIP2","protein_coding"
"ENSMFAG00000042030","Cingulate gyrus",0.0788711567265212,"EPG5","protein_coding"
"ENSMFAG00000032229","Hippocampal formation",0.906487731884529,"SLC14A1","protein_coding"
"ENSMFAG00000033369","Orbitomedial Prefrontal Cortex (OMPFC)",0.412543430829846,"SLC14A2","protein_coding"
"ENSMFAG00000035622","Occipital/Temporal",0.368123738836322,"SETBP1","protein_coding"
"ENSMFAG00000043237","Cingulate gyrus",0.141424252759727,"SYT4","protein_coding"
"ENSMFAG00000044648","Hippocampal formation",0.61767668775745,"RIT2","protein_coding"
"ENSMFAG00000012205","Occipital/Temporal",0.433386131174286,"ENSMFAG00000012205","miRNA"
"ENSMFAG00000003777","Occipital/Temporal",0.194398165931726,"PIK3C3","protein_coding"
"ENSMFAG00000010139","Hippocampal formation",0.50469530763366,"ENSMFAG00000010139","protein_coding"
"ENSMFAG00000042983","Cingulate gyrus",0.358962306910038,"CELF4","protein_coding"
"ENSMFAG00000003614","Orbitomedial Prefrontal Cortex (OMPFC)",0.158532677462731,"KIAA1328","protein_coding"
"ENSMFAG00000003229","Operculum/Insula",0.254961087657285,"TPGS2","protein_coding"
"ENSMFAG00000041697","Operculum/Insula",0.316100457779293,"FHOD3","protein_coding"
"ENSMFAG00000031865","Subcortical",0.190646996359443,"MOCOS","protein_coding"
"ENSMFAG00000001408","Occipital/Temporal",0.114344639040672,"ELP2","protein_coding"
"ENSMFAG00000034536","Hippocampal formation",0.0955574410565951,"SLC39A6","protein_coding"
"ENSMFAG00000000125","Occipital/Temporal",0.0677333219229233,"RPRD1A","protein_coding"
"ENSMFAG00000040105","Occipital/Temporal",0.113282460712226,"C18orf21","protein_coding"
"ENSMFAG00000002844","Subcortical",0.477364118480859,"GALNT1","protein_coding"
"ENSMFAG00000016439","Subcortical",0.198429643850949,"ENSMFAG00000016439","protein_coding"
"ENSMFAG00000046233","Subcortical",0.336675554357125,"ZNF396","protein_coding"
"ENSMFAG00000030811","Subcortical",0.360353865873604,"ZNF24","protein_coding"
"ENSMFAG00000009063","Subcortical",0.231072726872444,"ENSMFAG00000009063","protein_coding"
"ENSMFAG00000030666","Occipital/Temporal",0.388263316710602,"ENSMFAG00000030666","protein_coding"
"ENSMFAG00000032605","Occipital/Temporal",0.157420029356185,"ZSCAN30","protein_coding"
"ENSMFAG00000038856","Subcortical",0.371834016711809,"ZNF397","protein_coding"
"ENSMFAG00000000599","Operculum/Insula",0.234943121937807,"MAPRE2","protein_coding"
"ENSMFAG00000031040","Subcortical",0.445275200558863,"DTNA","protein_coding"
"ENSMFAG00000031845","Orbitomedial Prefrontal Cortex (OMPFC)",0.343212876156282,"NOL4","protein_coding"
"ENSMFAG00000010276","Occipital/Temporal",0.402347219479732,"RF00019","misc_RNA"
"ENSMFAG00000032715","Orbitomedial Prefrontal Cortex (OMPFC)",0.585592693889139,"ASXL3","protein_coding"
"ENSMFAG00000043745","Subcortical",1.1067268965231,"CCDC178","protein_coding"
"ENSMFAG00000043081","Operculum/Insula",0.716421654705603,"KLHL14","protein_coding"
"ENSMFAG00000039588","Occipital/Temporal",0.167325241813881,"GAREM1","protein_coding"
"ENSMFAG00000014688","Orbitomedial Prefrontal Cortex (OMPFC)",0.210146619978086,"RF00019","misc_RNA"
"ENSMFAG00000040383","Subcortical",0.172309948801715,"RNF138","protein_coding"
"ENSMFAG00000003541","Subcortical",1.17954962340416,"RNF125","protein_coding"
"ENSMFAG00000046368","Subcortical",0.269663510302417,"ENSMFAG00000046368","protein_coding"
"ENSMFAG00000039323","Occipital/Temporal",0.142731654149892,"TRAPPC8","protein_coding"
"ENSMFAG00000033017","Lateral Prefrontal Cortex",0.0955024685202656,"B4GALT6","protein_coding"
"ENSMFAG00000006484","Occipital/Temporal",0.573188317587614,"RF00026","snRNA"
"ENSMFAG00000039111","Hippocampal formation",4.96867393692111,"TTR","protein_coding"
"ENSMFAG00000014923","Frontal (agranular frontal motor areas)",0.756662531802094,"DSG2","protein_coding"
"ENSMFAG00000031707","Frontal (agranular frontal motor areas)",1.90207445028129,"DSG3","protein_coding"
"ENSMFAG00000031939","Parietal, and Parieto-occipital region",0.445915390509729,"DSG4","protein_coding"
"ENSMFAG00000033359","Subcortical",0.540977743648633,"DSG1","protein_coding"
"ENSMFAG00000035735","Occipital/Temporal",1.50516878045275,"DSC1","protein_coding"
"ENSMFAG00000045076","Hippocampal formation",0.329967223175716,"DSC2","protein_coding"
"ENSMFAG00000042523","Occipital/Temporal",0.505309432137841,"DSC3","protein_coding"
"ENSMFAG00000004661","Occipital/Temporal",0.142945513878674,"CDH2","protein_coding"
"ENSMFAG00000029571","Cingulate gyrus",0.0967136926537779,"ENSMFAG00000029571","pseudogene"
"ENSMFAG00000037917","Hippocampal formation",1.35986800347891,"CHST9","protein_coding"
"ENSMFAG00000041146","Subcortical",1.0174239493656,"AQP4","protein_coding"
"ENSMFAG00000036987","Temporal",0.238134884219728,"ENSMFAG00000036987","protein_coding"
"ENSMFAG00000045546","Occipital/Temporal",0.537768880776623,"ENSMFAG00000045546","protein_coding"
"ENSMFAG00000031932","Occipital/Temporal",0.483150733639066,"TAF4B","protein_coding"
"ENSMFAG00000035986","Hippocampal formation",0.375375575989699,"SS18","protein_coding"
"ENSMFAG00000044636","Subcortical",0.525419065661706,"ZNF521","protein_coding"
"ENSMFAG00000044910","Subcortical",0.543174800789367,"HRH4","protein_coding"
"ENSMFAG00000041956","Subcortical",0.201741199466515,"ENSMFAG00000041956","protein_coding"
"ENSMFAG00000003468","Occipital/Temporal",0.31503562974926,"OSBPL1A","protein_coding"
"ENSMFAG00000004952","Occipital/Temporal",0.634718125329008,"RF00017","misc_RNA"
"ENSMFAG00000007440","Hippocampal formation",0.209407313671057,"CABYR","protein_coding"
"ENSMFAG00000023934","Occipital/Temporal",0.479978730814224,"TTC39C","protein_coding"
"ENSMFAG00000045256","Occipital/Temporal",0.435348974972313,"LAMA3","protein_coding"
"ENSMFAG00000032971","Occipital/Temporal",0.468382046104004,"ANKRD29","protein_coding"
"ENSMFAG00000039623","Subcortical",0.634358152161562,"NPC1","protein_coding"
"ENSMFAG00000037417","Subcortical",0.373117987895617,"RF00019","misc_RNA"
"ENSMFAG00000040371","Hippocampal formation",0.12061727674363,"RMC1","protein_coding"
"ENSMFAG00000035617","Subcortical",0.142303428786771,"RIOK3","protein_coding"
"ENSMFAG00000031030","Occipital/Temporal",0.220135108162934,"TMEM241","protein_coding"
"ENSMFAG00000031680","Occipital/Temporal",0.0842286939806358,"ENSMFAG00000031680","protein_coding"
"ENSMFAG00000032138","Occipital/Temporal",0.491809070907447,"RBBP8","protein_coding"
"ENSMFAG00000044737","Lateral Prefrontal Cortex",0.301138848140569,"GATA6","protein_coding"
"ENSMFAG00000044890","Hippocampal formation",0.243391766903275,"MIB1","protein_coding"
"ENSMFAG00000012281","Occipital/Temporal",0.272842968559035,"RF00045","snoRNA"
"ENSMFAG00000045155","Subcortical",0.703419637870274,"ABHD3","protein_coding"
"ENSMFAG00000042080","Parietal, and Parieto-occipital region",0.0729307425639075,"SNRPD1","protein_coding"
